公司代號,公司名稱,營業收入(百萬元),毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入),合計：共 860 家
2832,台產,1231.16,42.67,18.95,18.85,17.20,
2841,台灣土地,158.01,77.58,-28.07,19.42,18.13,
2850,新產,3289.76,27.68,8.50,8.53,7.49,
2851,中再保,3530.70,11.05,8.56,8.56,7.52,
2852,第一保,1381.51,34.60,13.22,13.22,11.02,
2867,三商美邦,49446.72,0.08,-2.48,-2.34,-2.62,
2901,欣欣大眾,33.48,86.09,14.22,19.73,16.38,
2903,遠百,9682.98,51.10,6.93,4.79,2.98,
2904,匯僑,104.68,38.36,23.51,22.84,19.14,
2906,高林實,1664.19,23.57,3.70,1.51,0.61,
2908,特力,9716.94,30.23,4.09,3.93,3.16,
2910,統領,107.65,76.94,29.52,19.46,14.31,
2911,麗嬰房,1844.97,45.72,-3.04,-1.96,-1.46,
2912,統一超,53001.93,32.75,5.24,6.83,5.75,
2913,台灣農林,1988.62,32.84,26.90,28.57,28.78,
2915,潤泰全球,2325.56,53.75,39.31,43.46,41.30,
2923,鼎固-KY,1322.78,65.54,56.38,37.72,18.24,
2929,淘帝-KY,1085.15,39.11,18.79,20.04,14.28,
2936,客思達-KY,3052.78,31.12,4.03,3.28,2.71,
3002,歐格電子,141.52,31.64,4.23,25.58,23.12,
3003,健和興,787.12,36.64,21.40,16.42,12.20,
3004,豐達科技,398.87,29.49,15.85,10.47,7.91,
3005,神基科技,5200.84,27.84,11.00,10.51,8.34,
3006,晶豪科技,2659.06,18.66,7.75,4.69,3.89,
3008,大立光,10807.38,70.94,61.87,52.95,45.19,
3010,華立,9188.47,9.69,3.55,4.40,3.44,
3011,今皓,249.11,11.81,-9.22,-8.83,-9.41,
3013,晟銘電子,1071.58,12.97,5.68,2.64,2.52,
3014,聯陽,738.74,50.40,16.45,14.83,11.94,
3015,全漢,3702.05,11.26,0.77,0.96,0.61,
3016,嘉晶,806.72,11.63,4.47,2.33,1.93,
3017,奇鋐科技,6430.30,12.13,3.64,4.64,3.41,
3018,同開科技,365.66,7.44,2.33,2.39,1.83,
3019,亞洲光學,3763.68,18.61,3.93,4.20,3.15,
3021,鴻名企業,450.91,24.63,6.00,3.51,2.90,
3022,威強電,2202.36,33.42,19.16,21.27,16.99,
3023,信邦電子,3213.90,24.80,12.28,11.78,8.87,
3024,憶聲電子,709.78,18.03,-1.63,2.04,0.95,
3025,星通,81.41,47.10,-18.81,-23.13,-23.39,
3026,禾伸堂,3138.19,13.80,3.34,3.59,2.76,
3027,盛達電業,164.71,32.24,-16.80,-6.29,-8.72,
3028,增你強,5248.43,5.99,1.55,1.95,1.36,
3029,零壹科技,1408.48,8.50,1.33,1.36,1.11,
3030,德律科技,750.88,51.86,19.22,11.52,10.09,
3031,佰鴻工業,457.17,21.81,5.61,4.13,4.23,
3032,偉訓科技,1722.48,20.17,8.58,4.71,3.47,
3033,威健,10901.75,5.54,1.53,1.23,0.92,
3034,聯詠,10918.54,28.49,11.05,10.09,8.51,
3035,智原,1432.15,45.27,-1.12,-2.77,36.40,
3036,文曄科技,38378.26,4.68,2.13,1.60,1.31,
3037,欣興電子,14660.94,10.64,1.78,0.44,1.00,
3038,全台,726.86,17.36,4.15,-6.93,-5.82,
3040,遠見,41.27,59.45,-15.13,1707.93,1592.53,
3041,揚智,754.96,27.34,-18.91,-18.24,-15.10,
3042,晶技,2132.93,28.28,12.36,17.25,14.90,
3043,科風,262.14,21.90,-3.32,-6.62,-6.29,
3044,健鼎科技,10285.10,17.22,9.05,10.64,8.76,
3045,台灣大,28840.65,31.92,17.59,17.00,14.36,
3046,建碁,278.62,31.59,-22.50,-22.43,-22.51,
3047,訊舟科技,1262.18,28.53,0.40,-4.91,-5.25,
3048,益登,17069.97,3.36,1.13,0.38,0.31,
3049,和鑫,820.07,26.22,19.78,6.55,6.55,
3050,鈺德科技,211.88,33.20,9.90,14.41,13.70,
3051,力特光電,542.03,27.23,12.44,-16.41,-16.40,
3052,夆典,1167.93,4.17,1.32,0.84,0.79,
3054,立萬利,104.00,12.60,-8.25,43.22,43.22,
3055,蔚華科技,631.42,21.86,0.55,1.38,0.15,
3056,總太地產,46.30,71.56,7.35,-6.74,-7.88,
3057,喬鼎資訊,518.68,39.48,-20.29,-25.57,-25.51,
3058,立德電子,1327.66,12.33,-0.80,0.25,0.28,
3059,華晶科技,2661.11,15.08,1.78,1.18,0.94,
3060,銘異,1855.40,12.55,3.53,2.13,2.23,
3062,建漢科技,2316.85,8.45,2.77,1.44,0.84,
3090,日電貿,2004.37,14.53,4.81,7.24,6.59,
3094,聯傑國際,71.59,69.61,17.62,7.74,7.88,
3130,一零四,360.68,90.86,21.05,23.04,19.72,
3149,正達國際,519.94,-32.45,-50.99,2.18,2.18,
3164,景岳生技,131.98,58.34,5.92,2.01,-1.86,
3167,大量科技,629.15,30.04,13.91,3.97,2.35,
3189,景碩科技,4970.34,18.92,2.04,2.51,1.50,
3209,全科,8100.83,3.40,0.49,1.16,0.93,
3229,晟鈦,123.02,17.49,-4.51,-15.45,-15.45,
3231,緯創,168408.11,3.78,0.29,0.46,0.35,
3257,虹冠電,168.59,43.05,11.50,4.41,2.26,
3266,昇陽建設,361.12,4.14,-12.33,-10.69,-11.39,
3296,勝德國際,604.40,16.97,0.17,-3.58,-3.60,
3305,昇貿科技,1234.43,15.62,6.03,3.51,2.02,
3308,聯德電子,243.95,17.55,4.50,-11.48,-12.39,
3311,閎暉,528.69,12.31,-7.64,-13.23,-12.18,
3312,弘憶國際,1890.19,5.21,1.26,0.83,0.46,
3321,同泰電子,610.08,4.04,-9.91,-15.87,-14.83,
3338,泰碩電子,648.61,22.19,2.03,-1.65,-1.96,
3346,麗清,1022.11,21.14,10.95,9.59,8.35,
3356,奇偶科技,397.67,39.30,-1.71,-29.31,-25.55,
3376,新日興,1780.79,22.77,12.86,6.67,4.04,
3380,明泰科技,4764.91,17.12,4.66,4.50,3.61,
3383,新世紀,271.51,-53.57,-78.80,-88.10,-86.18,
3406,玉晶光,1510.34,34.80,11.55,1.79,0.39,
3413,京鼎,1751.23,24.63,17.72,14.06,11.22,
3416,融程電訊,350.80,34.98,14.31,10.32,8.62,
3419,譁裕實業,610.47,20.14,3.95,2.79,1.77,
3432,台端,62.43,33.83,-49.79,-57.23,-50.59,
3437,榮創,1361.53,10.31,-0.67,-1.72,-1.43,
3443,創意電子,2408.71,24.38,5.76,7.00,5.94,
3450,聯鈞,1814.03,26.67,20.24,13.62,10.16,
3454,晶睿,1260.56,34.90,6.40,2.35,2.15,
3481,群創光電,86025.77,23.65,17.01,17.85,13.78,
3494,誠研科技,350.58,16.83,-17.11,-21.46,-21.17,
3501,維熹科技,1109.83,36.04,21.09,11.59,9.28,
3504,揚明光學,848.69,19.69,-6.68,-6.98,-7.87,
3515,華擎,1958.06,21.34,4.50,5.29,4.49,
3518,柏騰科技,149.17,7.80,-24.42,-39.01,-43.47,
3528,安馳科技,857.76,12.97,5.23,5.63,4.65,
3532,台勝科,2984.11,19.45,15.04,11.43,9.88,
3533,嘉澤端子,2151.57,35.61,13.00,11.60,9.09,
3535,晶彩科,186.46,24.42,-18.86,-38.39,-38.39,
3536,誠創科技,239.13,18.76,2.26,3.81,3.19,
3545,敦泰,2161.08,23.04,0.74,-0.48,-0.38,
3550,聯穎,826.37,19.84,5.22,2.46,0.76,
3557,嘉威,19.90,-103.77,-158.48,-223.01,-223.01,
3563,牧德,231.28,63.23,36.54,31.32,26.99,
3576,聯合再生,2161.56,-31.42,-52.52,-60.89,-60.95,
3583,辛耘,629.95,38.11,7.33,3.92,2.70,
3588,通嘉,235.08,34.03,3.30,1.59,0.74,
3591,艾笛森,741.38,11.21,-2.14,-3.13,-3.39,
3593,力銘,152.25,5.90,-11.53,-17.59,-17.44,
3596,智易科技,4753.99,14.37,5.15,1.23,1.15,
3605,宏致,1164.50,20.29,0.29,-2.01,-1.62,
3607,谷崧,1239.11,-3.64,-19.87,-22.59,-17.53,
3617,碩天科技,1645.83,47.13,13.05,5.62,3.04,
3622,洋華,236.09,9.35,-7.87,-34.77,-33.47,
3645,達邁,416.10,37.28,23.54,19.70,16.19,
3653,健策,891.60,28.00,13.22,0.81,0.59,
3661,世芯-KY,765.63,28.75,3.80,5.13,4.87,
3665,貿聯-KY,2339.18,31.13,11.39,10.88,8.40,
3669,圓展,421.70,53.50,1.79,1.50,0.84,
3673,TPK-KY,21415.43,5.60,0.56,3.46,2.89,
3679,新至陞,865.58,26.79,14.52,11.66,12.47,
3682,亞太電信,3339.32,8.50,-33.81,-32.50,-26.97,
3686,達能,226.14,-74.27,-81.88,-85.10,-85.26,
3694,海華科技,1181.16,14.61,0.02,-1.84,-1.84,
3698,隆達,3140.89,13.92,2.44,0.05,0.00,
3701,大眾投控,1789.92,7.23,-9.58,7.77,7.44,
3702,大聯大,118973.59,4.34,1.90,1.90,1.57,
3703,欣陸投控,5799.58,6.46,1.81,5.34,5.11,
3704,合勤控,4457.94,21.92,-3.58,-7.03,-6.52,
3705,永信,1547.55,44.29,12.09,13.08,10.58,
3706,神達,10776.86,12.99,2.14,5.67,5.03,
3708,上緯投控,936.85,18.56,-0.89,1.67,0.55,
4104,佳醫,1487.16,21.16,10.23,11.95,9.74,
4106,雃博,469.04,45.08,8.63,7.80,5.59,
4108,懷特,7.43,53.23,-718.98,-671.02,-671.02,
4119,旭富製藥,328.55,30.69,19.94,19.08,15.65,
4133,亞諾法,119.66,48.50,15.32,11.49,9.91,
4137,麗豐-KY,718.09,82.63,24.90,19.81,12.93,
4141,龍燈-KY,1923.32,35.13,-3.78,-5.50,-8.11,
4142,國光生技,75.39,-116.33,-247.78,-263.82,-263.82,
4144,康聯-KY,696.67,48.21,18.04,20.56,14.13,
4148,全宇生技-KY,462.37,35.82,21.19,21.45,19.25,
4155,訊映,289.28,22.24,11.65,10.50,9.09,
4164,承業醫,572.96,32.31,19.90,15.92,12.59,
4190,佐登-KY,499.97,73.23,13.20,13.17,10.61,
4306,炎洲,4165.81,12.81,3.67,-0.34,-0.76,
4414,如興,583.20,2.63,-12.09,-18.43,-18.32,
4426,利勤實業,512.98,32.80,19.38,11.63,9.47,
4438,廣越,786.85,-0.13,-23.42,-25.25,-22.61,
4526,東台,2017.17,22.30,1.33,-7.92,-7.47,
4532,瑞智精密,4619.32,15.72,6.82,6.91,5.30,
4536,拓凱,1184.03,28.38,7.53,1.51,0.82,
4545,銘鈺,450.78,19.94,-2.26,-14.01,-10.85,
4551,智伸科,940.42,32.87,25.62,19.58,13.41,
4552,力達-KY,1789.04,24.47,16.99,16.32,10.80,
4555,台灣氣立,264.47,36.96,5.69,1.74,1.04,
4557,永新-KY,289.10,37.09,17.93,16.68,16.03,
4560,強信-KY,294.39,41.66,24.04,23.16,15.71,
4562,穎漢科技,319.33,39.39,15.54,7.60,5.53,
4720,德淵企業,642.71,18.99,2.25,-0.82,-0.87,
4722,國精化學,1139.58,14.45,6.22,4.82,4.29,
4725,信昌化,3416.08,5.19,2.93,1.40,1.16,
4737,華廣,385.40,41.31,9.54,8.19,6.77,
4739,康普材料,1265.05,14.61,10.24,9.55,8.07,
4746,台耀,576.75,44.90,20.98,10.70,8.91,
4755,三福化工,902.15,17.94,10.25,9.63,8.08,
4763,材料-KY,392.86,26.72,17.62,17.14,15.36,
4807,日成-KY,495.29,32.05,15.89,14.46,10.27,
4904,遠傳,22480.39,41.29,16.82,15.33,12.65,
4906,正文,3882.94,16.43,5.81,6.15,4.88,
4912,聯德控股-KY,773.80,17.31,1.88,3.76,3.34,
4915,致伸,12881.18,12.54,4.14,4.58,3.51,
4916,事欣科,680.47,19.16,4.85,1.40,0.87,
4919,新唐科技,2122.96,37.99,5.11,5.23,4.29,
4927,泰鼎-KY,2346.94,11.82,2.37,3.33,2.73,
4930,燦星網通,2897.16,16.35,-0.82,-0.47,-1.41,
4934,太極能源,1205.81,-13.66,-20.47,-23.71,-22.85,
4935,茂林-KY,1240.76,21.11,6.55,5.94,6.05,
4938,和碩,238999.29,5.00,2.33,2.14,1.74,
4942,嘉彰,1430.55,18.80,6.14,5.40,3.32,
4943,康控-KY,572.93,33.70,8.91,5.27,3.08,
4952,凌通科技,643.80,34.68,10.39,9.12,7.97,
4956,光鋐,313.60,26.18,8.93,0.62,0.72,
4958,臻鼎-KY,17520.15,14.53,3.96,2.96,2.20,
4960,誠美材,2734.79,-6.46,-13.61,-20.16,-16.82,
4968,立積,590.85,37.08,8.20,-9.92,-8.41,
4976,佳凌,350.84,10.62,-1.02,0.37,0.31,
4977,眾達-KY,493.14,28.22,15.77,16.31,17.94,
4994,傳奇,214.41,86.36,-30.66,-31.81,-29.99,
4999,鑫禾,476.46,34.51,20.07,7.46,5.66,
5007,三星科技,1841.00,24.83,19.06,19.07,15.64,
5203,訊連,444.29,87.11,34.75,11.24,8.17,
5215,科嘉-KY,335.23,14.55,-2.03,-10.43,-10.40,
5225,東科-KY,1513.15,11.76,-1.39,1.46,0.60,
5234,達興材料,914.92,27.75,12.80,12.05,10.67,
5243,乙盛-KY,2814.39,13.82,4.31,3.76,3.36,
5258,虹堡,657.91,27.01,8.96,2.46,1.77,
5259,奕智博,52.84,-30.36,-45.75,-63.24,-63.24,
5264,鎧勝-KY,6338.78,16.03,5.18,7.53,5.39,
5269,祥碩科技,698.49,43.90,22.70,18.61,16.52,
5284,jpp-KY,289.43,36.17,19.15,15.62,13.27,
5285,界霖,524.86,19.69,8.80,4.64,3.73,
5288,豐祥-KY,1004.52,18.68,13.20,13.38,9.95,
5305,敦南科技,2287.01,25.45,7.60,7.30,6.10,
5388,中磊電子,8328.11,13.08,3.23,3.40,2.76,
5434,崇越科技,5571.50,12.56,5.14,5.92,4.56,
5469,瀚宇博德,8902.79,11.75,2.32,2.14,1.21,
5471,松翰科技,732.96,38.29,8.04,5.61,4.33,
5484,慧友電子,185.10,29.23,-10.83,-15.72,-14.34,
5515,建國工程,1053.33,7.66,3.32,1.11,0.88,
5519,隆大營建,789.12,16.25,12.15,12.20,9.92,
5521,工信,972.69,6.04,2.23,1.80,1.36,
5522,遠雄建設,3072.83,24.54,14.05,0.83,5.87,
5525,順天建設,100.88,21.62,-15.46,-17.93,-18.62,
5531,鄉林建設,385.60,36.31,-20.85,-33.08,-31.72,
5533,皇鼎建設,429.74,27.05,10.87,5.53,3.71,
5534,長虹,1045.09,54.20,48.59,66.28,61.83,
5538,東明-KY,1495.05,21.08,13.12,13.28,9.81,
5607,遠雄港,335.67,48.63,22.94,19.60,19.60,
5608,四維航業,822.22,-19.29,-28.19,-34.71,-35.91,
5706,鳳凰旅遊,443.14,17.04,4.68,5.58,4.69,
5871,中租-KY,9371.05,63.02,28.62,31.80,23.89,
5906,台南-KY,204.50,56.48,-8.84,-8.79,-8.79,
5907,大洋-KY,1558.64,77.23,16.09,12.51,6.07,
6108,競國實業,1986.97,15.07,6.14,5.40,4.59,
6112,聚碩,2549.94,8.61,3.43,2.94,2.37,
6115,鎰勝,1578.03,19.75,12.24,3.11,1.64,
6116,彩晶,6223.95,42.48,31.41,29.39,29.39,
6117,迎廣科技,429.82,15.70,-15.11,-20.33,-17.85,
6120,達運,8076.25,6.58,1.14,2.29,1.70,
6128,上福全球,427.73,45.47,20.67,13.69,10.97,
6131,悠克國際,12.93,32.41,-98.28,-122.73,-123.03,
6133,金橋科技,285.88,29.91,3.73,-3.77,-3.44,
6136,富爾特,187.75,29.79,-1.24,41.81,39.08,
6139,亞翔工程,5307.77,9.40,5.33,4.93,3.84,
6141,柏承科技,833.41,19.44,10.31,7.48,5.80,
6142,友勁科技,846.26,13.08,-4.72,-6.62,-6.62,
6152,百一電子,1902.30,14.13,0.33,0.17,0.17,
6153,嘉聯益,3134.56,10.72,-0.40,-3.12,-2.72,
6155,鈞寶,158.38,29.75,12.97,-24.35,-20.10,
6164,華興電子,332.48,31.77,7.82,6.02,4.35,
6165,捷泰精密,4.68,-3.27,-213.71,-256.74,-256.74,
6166,凌華科技,2302.77,39.81,4.74,1.70,1.03,
6168,宏齊科技,686.37,19.41,4.78,-1.83,-1.86,
6172,互億科技,54.36,1.63,-3.60,-11.07,-11.12,
6176,瑞儀光電,12363.97,14.56,9.43,8.10,5.84,
6177,達麗,131.24,30.57,-16.70,-31.47,-33.12,
6183,關貿,300.31,43.31,20.38,20.11,16.92,
6184,大豐電,432.10,35.23,14.66,11.34,9.27,
6189,豐藝電子,4289.35,7.42,2.51,0.79,0.59,
6191,精成科技,4908.57,9.56,0.98,0.13,-0.45,
6192,巨路國際,1135.28,33.21,17.53,16.57,13.00,
6196,帆宣科技,5193.87,12.20,5.14,3.72,2.93,
6197,佳必琪,925.97,19.23,7.99,8.22,6.77,
6201,亞弘電,631.96,20.05,4.29,2.86,2.36,
6202,盛群,1086.31,45.82,19.53,19.67,17.19,
6205,詮欣,447.36,33.93,15.48,5.93,4.41,
6206,飛捷,1520.10,30.11,14.94,9.01,7.74,
6209,今國光學,891.03,7.24,-5.21,-0.44,-0.26,
6213,聯茂,5123.92,15.75,10.01,9.48,5.77,
6214,精誠資訊,3705.35,27.41,3.22,9.62,8.93,
6215,和椿科技,362.31,24.74,2.05,0.16,-0.06,
6216,居易,255.69,51.88,31.28,13.84,12.36,
6224,聚鼎,351.87,49.68,25.48,21.81,17.40,
6225,天瀚,0.57,-444.19,-866.73,-762.85,-762.85,
6226,光鼎電子,240.28,32.59,-0.17,5.66,1.91,
6230,超眾,1513.07,23.83,13.02,10.01,7.40,
6235,華孚科技,676.63,22.35,9.07,1.11,-1.11,
6239,力成,12659.86,21.79,16.17,13.83,11.70,
6243,迅杰,104.38,24.49,-29.87,-53.83,-53.83,
6251,定穎電子,2818.80,11.10,1.05,0.45,0.40,
6257,矽格,1458.48,26.79,16.74,13.08,10.30,
6269,台郡科技,4280.61,23.02,15.04,8.33,5.71,
6271,同欣電子,1832.76,19.75,10.10,6.37,4.86,
6277,宏正科,1191.81,60.17,18.75,19.70,15.30,
6278,台表科,6841.71,7.80,2.39,1.96,1.19,
6281,全國電,3702.33,21.56,4.49,4.62,3.84,
6282,康舒,4231.41,16.49,2.60,2.10,1.54,
6283,淳安電子,169.03,27.67,4.12,16.28,14.97,
6285,啟碁科技,12803.90,15.02,5.44,5.71,4.52,
6289,華上光電,47.00,-97.04,-136.54,-136.48,-156.43,
6405,悅城科技,162.25,8.15,-8.70,-27.75,-22.54,
6409,旭隼,2193.49,29.51,20.04,17.35,14.47,
6412,群光電能,5905.43,16.80,3.88,4.66,3.74,
6414,樺漢科技,3653.86,18.01,8.06,7.60,6.19,
6415,矽力-KY,1830.57,48.14,19.71,20.52,19.88,
6431,光麗-KY,33.93,-66.77,-96.11,-90.78,-86.03,
6442,光聖,788.79,17.32,12.66,4.54,2.66,
6443,元晶,1698.28,-8.85,-14.03,-15.03,-15.62,
6449,鈺邦科技,374.36,28.15,15.67,3.59,3.09,
6451,訊芯-KY,736.95,20.46,11.52,8.61,7.70,
6452,康友-KY,898.66,41.27,27.46,27.56,23.05,
6456,GIS-KY,18204.96,12.60,6.37,6.56,5.11,
6464,台數科,740.68,48.98,28.32,28.60,23.74,
6477,安集,140.86,13.58,-0.01,-7.90,-9.72,
6504,南六,1502.74,17.77,9.19,11.34,8.89,
6505,台塑石化,164485.99,19.50,17.90,16.51,13.75,
6525,捷敏-KY,712.57,35.56,26.85,18.45,15.31,
6531,愛普,1184.11,24.51,10.68,1.87,1.11,
6533,晶心科,81.56,99.79,8.62,1.29,0.39,
6541,泰福-KY,0.00,0.00,0.00,0.00,0.00,
6552,易華電,304.34,4.80,-4.57,-10.02,-8.36,
6579,研揚科技,1336.92,30.36,7.72,7.85,6.81,
6582,申豐,859.61,17.67,10.24,9.18,7.61,
6605,帝寶工業,3992.58,28.94,14.38,3.51,2.06,
8011,台通,470.97,23.25,8.41,6.20,3.01,
8016,矽創電子,2034.30,29.11,9.47,9.29,8.04,
8021,尖點,791.29,29.48,11.22,10.45,8.44,
8033,雷虎科技,184.43,37.84,-9.49,-9.77,-11.24,
8039,台虹科技,2312.66,20.03,9.93,6.06,4.26,
8046,南電,6118.79,-2.13,-7.91,-14.53,-14.53,
8070,長華電材,2517.62,8.70,3.14,15.97,13.41,
8072,陞泰,279.17,20.21,6.36,-3.61,-3.17,
8081,致新,900.13,31.96,9.44,10.56,9.59,
8101,華冠通訊,3587.94,1.61,-8.31,-7.48,-5.49,
8103,瀚荃,619.53,31.85,13.40,7.20,4.36,
8105,凌巨,2997.44,19.76,10.82,4.84,3.54,
8110,華東,2218.50,13.30,8.07,3.28,2.79,
8112,至上電子,25585.12,2.93,1.85,1.76,1.37,
8114,振樺電子,1107.66,41.83,16.71,11.27,9.29,
8131,福懋科技,2089.31,16.75,15.14,13.27,10.98,
8150,南茂科技,4560.28,17.91,23.12,13.67,52.19,
8163,達方電子,3776.05,15.55,2.54,2.81,2.25,
8201,無敵,385.93,9.62,-8.44,-11.07,-11.17,
8210,勤誠興業,1234.80,31.75,16.62,14.45,10.12,
8213,志超,5115.34,12.58,4.42,4.00,3.12,
8215,明基材料,3077.92,14.92,4.07,5.13,5.02,
8222,寶一科技,206.47,17.23,7.68,0.64,0.42,
8249,菱光科技,897.58,14.75,6.16,6.97,5.29,
8261,富鼎,379.71,13.24,-2.54,-5.91,-5.82,
8271,宇瞻科技,2164.68,15.11,6.26,6.18,4.94,
8341,日友,430.58,60.22,42.45,42.11,34.84,
8374,羅昇,875.54,19.18,4.10,4.28,3.51,
8404,百和興業-KY,859.41,38.93,16.14,16.72,12.37,
8411,福貞-KY,1590.14,15.12,4.82,8.34,6.67,
8422,可寧衛,657.27,73.71,60.91,60.08,51.35,
8427,基勝-KY,2537.27,25.67,13.11,13.24,8.44,
8429,金麗-KY,1034.69,33.69,23.74,22.41,14.22,
8442,威宏-KY,1010.51,12.31,-3.89,-4.15,-4.61,
8443,阿瘦,424.44,55.86,-9.14,-10.73,-9.06,
8454,富邦媒,7581.53,10.99,4.13,4.84,4.07,
8462,柏文,510.68,26.92,11.70,11.95,9.85,
8463,潤泰精材,666.99,10.36,3.56,2.65,2.19,
8464,億豐,4321.21,49.57,26.03,22.32,16.28,
8466,美吉吉-KY,847.28,26.49,17.53,15.45,12.15,
8467,波力-KY,280.45,22.91,-2.40,-3.57,-2.68,
8473,山林水,665.88,33.54,28.07,25.43,23.66,
8478,東哥遊艇,686.43,20.16,-7.09,-12.04,-10.37,
8480,泰昇-KY,374.01,32.33,19.15,20.66,18.07,
8481,政伸,249.88,42.85,21.10,18.43,14.79,
8488,吉源-KY,837.81,15.91,6.94,4.92,2.57,
8926,台汽電,203.35,24.12,5.78,41.08,40.48,
8940,新天地,460.96,52.01,11.42,9.53,8.01,
8996,高力,469.86,28.37,11.10,0.98,0.77,
9802,鈺齊-KY,2357.09,24.34,14.67,14.12,11.15,
9902,台火,3.82,10.54,-129.00,-100.34,-100.34,
9904,寶成工業,65565.10,25.54,5.96,7.09,5.78,
9905,大華金,1749.42,15.64,8.65,10.96,8.89,
9906,欣巴巴,143.28,20.36,3.94,3.16,3.10,
9907,統一實業,7683.59,12.17,5.25,3.46,2.62,
9908,大台北,988.64,18.48,11.43,27.75,21.73,
9910,豐泰企業,13519.52,20.59,7.82,8.67,6.18,
9911,台灣櫻花,1388.94,35.47,13.55,13.59,11.42,
9912,偉聯,160.86,29.71,-0.04,0.74,0.54,
9914,美利達,4793.89,15.37,5.77,8.43,6.40,
9917,中保,3228.71,36.96,15.27,25.65,22.68,
9918,欣天然,573.54,25.63,15.53,17.23,14.58,
9919,康那香,957.88,16.53,3.09,0.41,0.18,
9921,巨大機械,13509.14,18.74,5.49,5.26,3.84,
9924,台灣福興,1879.08,21.08,10.92,7.34,5.18,
9925,新光保全,1772.43,33.50,11.36,12.00,9.75,
9926,新海瓦斯,582.95,22.65,15.98,16.16,13.21,
9927,泰銘,2740.22,13.85,11.90,11.25,9.23,
9928,中視,172.68,-41.64,-68.47,-5.67,-11.04,
9929,秋雨,175.57,12.47,2.47,-5.29,-5.29,
9930,中聯資源,1652.47,18.46,12.64,12.60,10.52,
9931,欣高,300.06,14.35,7.68,19.00,14.77,
9933,中鼎工程,15178.77,8.48,5.45,4.76,3.74,
9934,成霖企業,4449.39,29.29,6.17,5.05,3.19,
9935,慶豐富,853.19,18.88,4.80,1.17,0.81,
9937,全國,4728.37,10.04,2.78,3.31,2.75,
9938,台灣百和,2799.18,40.74,23.55,22.36,16.40,
9939,宏全,4278.71,19.08,9.42,12.76,10.03,
9940,信義,1745.24,21.69,5.66,6.07,4.09,
9941,裕融企業,4608.10,44.41,16.17,16.35,12.73,
9942,茂順,719.35,35.72,20.11,16.89,13.01,
9943,好樂迪,771.59,59.71,20.73,25.90,22.81,
9944,新麗企業,819.59,24.93,5.54,1.79,1.73,
9945,潤泰創新,2440.16,22.44,8.14,24.16,21.25,
9946,三發地產,431.41,34.70,22.73,22.98,21.06,
9955,佳龍,624.64,0.47,-3.30,-4.32,-4.22,
9958,世紀鋼構,502.54,9.95,5.32,2.81,2.26,
