公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用及保證責任準備提存（各項提存）,營業費用,繼續營業單位稅前淨利（淨損）,所得稅（費用）利益,繼續營業單位本期稅後淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期稅後淨利（淨損）,其他綜合損益（稅後）,本期綜合損益總額（稅後）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅利益（費用）,繼續營業單位本期淨利（淨損）,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於共同控制下前手權益,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,所得稅費用（利益）,其他綜合損益（淨額）,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,利息以外淨收益,淨收益,呆帳費用及保證責任準備提存,保險負債準備淨變動,繼續營業單位稅前損益,繼續營業單位稅前純益（純損）,繼續營業單位本期純益（純損）,其他綜合損益（稅後淨額）,收入,支出,其他綜合損益
2027,大成鋼,,,,3075075.0,,,,--,--,,,,,,,-181318,--,-21851,0.72,,,,,1230708.0,,797573.0,797573.0,,--,-203169.0,--,29042639.0,23892296.0,--,--,5150343.0,--,--,5150343.0,-27049,2048219.0,-817511.0,433135,-1000742,611336,186237,,,,,,,,,,,
2028,威致鋼鐵,,,,64804.0,,,,--,--,,,,,,,--,--,--,0.87,,,,,286927.0,,282389.0,282389.0,,--,329644.0,--,4371785.0,3991983.0,--,--,379802.0,--,--,379802.0,--,314998.0,-28071.0,4538,47255,--,--,,,,,,,,,,,
2029,盛餘,,,,390635.0,,,,--,--,,,,,,,534564,--,6812,1.71,,,,,707568.0,,556031.0,556031.0,,--,541376.0,--,6820224.0,5693996.0,--,--,1126228.0,--,--,1126228.0,--,735593.0,-28025.0,151537,-14655,550320,5711,,,,,,,,,,,
2030,彰源,,,,376160.0,,,,--,--,,,,,,,213197,--,--,1.06,,,,,379014.0,,287082.0,287082.0,,--,213197.0,--,6234334.0,5385609.0,--,--,848725.0,--,--,848725.0,--,472565.0,-93551.0,91932,-73885,287082,0,,,,,,,,,,,
2031,新光鋼,,,,142130.0,,,,--,--,,,,,,,524020,--,2113,1.72,,,,,638004.0,,526840.0,526840.0,,--,526133.0,--,4438792.0,3772585.0,--,--,666207.0,--,--,666207.0,63013,587090.0,50914.0,111164,-707,524703,2137,,,,,,,,,,,
2032,新鋼工業,,,,49844.0,,,,--,--,,,,,,,--,--,--,-0.2,,,,,-30009.0,,-25994.0,-25994.0,,--,-25994.0,--,1268684.0,1249468.0,--,--,19216.0,--,--,19216.0,--,-30628.0,619.0,-4015,0,--,--,,,,,,,,,,,
2033,佳大世界,,,,39876.0,,,,--,--,,,,,,,--,--,--,0.1,,,,,11317.0,,8382.0,8382.0,,--,8592.0,--,382527.0,328117.0,--,--,54410.0,--,--,54410.0,--,14534.0,-3217.0,2935,210,--,--,,,,,,,,,,,
2034,允強,,,,447447.0,,,,0,--,,,,,,,424734,--,0,1.04,,,,,507456.0,,424828.0,424828.0,,--,424734.0,0,10159090.0,9131523.0,--,--,1027567.0,--,--,1027567.0,--,580120.0,-72664.0,82628,-94,424828,0,,,,,,,,,,,
2038,海光企業,,,,87337.0,,,,--,--,,,,,,,61487,--,-21427,-0.28,,,,,-39991.0,,-69261.0,-69261.0,,--,40060.0,--,2125393.0,2094753.0,--,--,30640.0,--,--,30640.0,--,-56697.0,16706.0,29270,109321,-47834,-21427,,,,,,,,,,,
2049,上銀科技,,,,1966103.0,,,,--,--,,,,,,,966729,--,-165915,3.62,,,,,1107101.0,,827956.0,827956.0,,--,800814.0,--,9402526.0,6268094.0,--,--,3134432.0,--,--,3134432.0,--,1168329.0,-61228.0,279145,-27142,993881,-165925,,,,,,,,,,,
2059,川湖,,,,256211.0,,,,--,--,,,,,,,250797,--,--,2.67,,,,,469511.0,,254550.0,254550.0,,--,250797.0,--,2010568.0,913619.0,--,--,1096949.0,--,--,1096949.0,--,840738.0,-371227.0,214961,-3753,254550,--,,,,,,,,,,,
2062,橋椿,,,,376596.0,,,,--,--,,,,,,,-10548,--,-2223,1.16,,,,,298042.0,,187351.0,187351.0,,--,-12771.0,--,3054996.0,2397322.0,--,--,657674.0,--,--,657674.0,--,281078.0,16964.0,110691,-200122,189574,-2223,,,,,,,,,,,
2069,運錩,,,,207955.0,,,,--,--,,,,,,,26100,--,--,0.54,,,,,84174.0,,70320.0,70320.0,,--,26100.0,--,4312397.0,3969342.0,--,--,343055.0,--,--,343055.0,--,135100.0,-50926.0,13854,-44220,70320,--,,,,,,,,,,,
2101,南港輪胎,,,,616561.0,,,,--,--,,,,,,,205939,--,--,0.51,,,,,537861.0,,410250.0,410250.0,,--,205939.0,--,5822993.0,4709557.0,--,--,1113436.0,347,487,1113576.0,0,497015.0,40846.0,127611,-204311,410250,--,,,,,,,,,,,
2102,泰豐輪胎,,,,577103.0,,,,--,--,,,,,,,-667014,--,--,-1.21,,,,,-557020.0,,-553842.0,-553842.0,,--,-667014.0,--,2772613.0,2368764.0,--,--,403849.0,--,--,403849.0,--,-173254.0,-383766.0,-3178,-113172,-553842,--,,,,,,,,,,,
2103,台橡,,,,1121313.0,,,,--,--,,,,,,,-223460,--,-131894,0.32,,,,,348099.0,,183341.0,183341.0,,--,-355354.0,--,17121495.0,15574799.0,--,--,1546696.0,--,--,1546696.0,90312,515695.0,-167596.0,164758,-538695,266886,-83545,,,,,,,,,,,
2104,國際中橡,,,,827789.0,,,,--,--,,,,,,,893797,--,-29663,2.22,,,,,1992433.0,,1317447.0,1317447.0,,--,864134.0,--,9834438.0,7036488.0,--,--,2797950.0,--,--,2797950.0,--,1970161.0,22272.0,674986,-453313,1305460,11987,,,,,,,,,,,
2105,正新,,,,8440021.0,,,,--,--,,,,,,,1591096,--,-114386,1.12,,,,,5265367.0,,3684972.0,3684972.0,,--,1476710.0,--,57010127.0,43221424.0,--,--,13788703.0,--,--,13788703.0,--,5348682.0,-83315.0,1580395,-2208262,3642945,42027,,,,,,,,,,,
2106,建大,,,,2329913.0,,,,--,--,,,,,,,-747130,0,-2,0.24,,,,,421883.0,,209372.0,209372.0,,--,-747132.0,0,15105694.0,12085014.0,--,--,3020680.0,--,--,3020680.0,--,690767.0,-268884.0,212511,-956504,209373,-1,,,,,,,,,,,
2107,厚生,,,,104035.0,,,,--,--,,,,,,,56539,--,0,0.09,,,,,41686.0,,39043.0,39043.0,,--,56539.0,--,839806.0,594989.0,--,--,244817.0,--,--,244817.0,--,140782.0,-99096.0,2643,17496,39043,0,,,,,,,,,,,
2108,南帝化工,,,,504263.0,,,,--,--,,,,,,,179173,--,28425,0.62,,,,,393431.0,,318839.0,318839.0,,--,207598.0,--,5552951.0,4603782.0,--,--,949169.0,--,--,949169.0,--,444906.0,-51475.0,74592,-111241,290414,28425,,,,,,,,,,,
2109,華豐橡膠,,,,474557.0,,,,--,--,,,,,,,-67253,--,63234,0.07,,,,,148382.0,,96000.0,96000.0,,--,-4019.0,--,2933652.0,2342666.0,--,--,590986.0,--,--,590986.0,--,116429.0,31953.0,52382,-100019,22235,73765,,,,,,,,,,,
2114,鑫永銓,,,,66291.0,,,,--,--,,,,,,,102523,--,0,1.52,,,,,123567.0,,102523.0,102523.0,,--,102523.0,--,716666.0,481953.0,--,--,234713.0,--,--,234713.0,--,168422.0,-44855.0,21044,0,102523,0,,,,,,,,,,,
2115,六暉-KY,,,,142063.0,,,,--,--,,,,,,,81703,--,--,2.16,,,,,218217.0,,160625.0,160625.0,,--,81703.0,--,1342647.0,978025.0,--,--,364622.0,--,--,364622.0,--,222559.0,-4342.0,57592,-78922,160625,--,,,,,,,,,,,
2201,裕隆汽車,,,,8715910.0,,,,--,--,,,,,,,606333,--,98271,0.75,,,,,2010976.0,,1303653.0,1303653.0,,--,704604.0,--,47904072.0,37737087.0,--,--,10166985.0,--,-8761,10158224.0,--,1442314.0,568662.0,707323,-599049,1104165,199488,,,,,,,,,,,
2204,中華汽車,,,,2343105.0,,,,2839,--,,,,,,,2003794,--,157045,1.67,,,,,2766514.0,,2488529.0,2491368.0,,--,2160839.0,--,22055121.0,18059213.0,--,--,3995908.0,35916,--,3959992.0,--,1616887.0,1149627.0,277985,-330529,2277836,213532,,,,,,,,,,,
2206,三陽工業,,,,2507241.0,,,,--,--,,,,,,,51083,--,-55246,0.54,,,,,578351.0,,492491.0,492491.0,,--,-4163.0,--,16102840.0,13057619.0,--,--,3045221.0,--,--,3045221.0,--,537980.0,40371.0,85860,-496654,465899,26592,,,,,,,,,,,
2208,台船公司,,,,238279.0,,,,--,--,,,,,,,-2654065,--,-1640,-3.57,,,,,-3123902.0,,-2655705.0,-2655705.0,,--,-2655705.0,--,8716919.0,11474766.0,--,--,-2757847.0,--,--,-2757847.0,--,-2996126.0,-127776.0,-468197,--,-2654065,-1640,,,,,,,,,,,
2227,裕隆日產,,,,1980505.0,,,,--,--,,,,,,,2740697,--,--,10.91,,,,,3941856.0,,3272218.0,3272218.0,,--,2740697.0,--,18718262.0,15393556.0,--,--,3324706.0,--,--,3324706.0,61,1344262.0,2597594.0,669638,-531521,3272218,--,,,,,,,,,,,
2228,劍麟,,,,300471.0,,,,--,--,,,,,,,162041,--,--,2.77,,,,,340938.0,,210005.0,210005.0,,--,162041.0,--,2183662.0,1543721.0,--,--,639941.0,--,--,639941.0,--,339470.0,1468.0,130933,-47964,210005,--,,,,,,,,,,,
2231,為升,,,,282705.0,,,,--,--,,,,,,,440625,--,-14014,5.02,,,,,517060.0,,449164.0,449164.0,,--,426611.0,--,1720187.0,817260.0,--,--,902927.0,--,--,902927.0,--,620222.0,-103162.0,67896,-22553,461977,-12813,,,,,,,,,,,
2233,宇隆,,,,177252.0,,,,--,--,,,,,,,134890,--,--,3.63,,,,,258976.0,,178854.0,178854.0,,--,134890.0,--,1151729.0,680065.0,--,--,471664.0,--,--,471664.0,--,294412.0,-35436.0,80122,-43964,178854,--,,,,,,,,,,,
2236,百達-KY,,,,194221.0,,,,--,--,,,,,,,6251,--,15027,1.51,,,,,106588.0,,74649.0,74649.0,,--,21278.0,--,1039391.0,743011.0,--,--,296380.0,--,--,296380.0,--,102159.0,4429.0,31939,-53371,56786,17863,,,,,,,,,,,
2239,英利-KY,,,,788190.0,,,,--,--,,,,,,,200493,--,233235,4.52,,,,,847268.0,,662007.0,662007.0,,--,433728.0,--,8667189.0,6907610.0,--,--,1759579.0,--,--,1759579.0,--,971389.0,-124121.0,185261,-228279,497254,164753,,,,,,,,,,,
2243,宏旭-KY,,,,79545.0,,,,--,--,,,,,,,30413,0,0,1.54,,,,,79128.0,,57092.0,57092.0,,--,30413.0,0,982238.0,816049.0,--,--,166189.0,--,--,166189.0,--,86644.0,-7516.0,22036,-26679,57092,0,,,,,,,,,,,
2301,光寶科技,,,,9380513.0,,,,--,--,,,,,,,1717037,--,-100997,1.61,,,,,5000391.0,,3735991.0,3735991.0,,--,1616040.0,--,104412598.0,90758725.0,--,--,13653873.0,--,--,13653873.0,--,4273360.0,727031.0,1264400,-2119951,3749598,-13607,,,,,,,,,,,
2302,麗正,,,,90022.0,,,,--,--,,,,,,,-67503,--,--,-0.15,,,,,-24719.0,,-24675.0,-24675.0,,--,-67503.0,--,206910.0,137246.0,--,--,69664.0,--,--,69664.0,--,-20358.0,-4361.0,-44,-42828,-24675,--,,,,,,,,,,,
2303,聯電,,,,11542028.0,,,,--,--,,,,,,,2888241,--,-1514375,0.36,,,,,3183797.0,,2974656.0,2974656.0,,--,1373866.0,--,74955831.0,60787991.0,--,--,14167840.0,--,--,14167840.0,412576,3038388.0,145409.0,209141,-1600790,4385027,-1410371,,,,,,,,,,,
2305,全友電腦,,,,172091.0,,,,--,--,,,,,,,-66429,--,909,-0.09,,,,,-9753.0,,-16964.0,-16964.0,,--,-65520.0,--,301646.0,197598.0,--,--,104048.0,--,--,104048.0,--,-68043.0,58290.0,7211,-48556,-19012,2048,,,,,,,,,,,
2308,台達電,,,,19470659.0,,,,--,--,,,,,,,3760745,--,-261046,3.14,,,,,10407717.0,,8276536.0,8276536.0,,--,3499699.0,--,102397989.0,74399648.0,--,--,27998341.0,--,--,27998341.0,--,8527682.0,1880035.0,2131181,-4776837,8151631,124905,,,,,,,,,,,
2312,金寶電子,,,,2918326.0,,,,--,--,,,,,,,356935,--,209930,0.32,,,,,919664.0,,675868.0,675868.0,,--,566865.0,--,57096854.0,53284392.0,--,--,3812462.0,--,--,3812462.0,--,894136.0,25528.0,243796,-109003,434960,240908,,,,,,,,,,,
2313,華通,,,,1038928.0,,,,--,--,,,,,,,498097,--,--,0.78,,,,,1404370.0,,931232.0,931232.0,,--,498097.0,--,22079416.0,19208374.0,--,--,2871042.0,--,--,2871042.0,-16621,1815493.0,-411123.0,473138,-433135,931232,--,,,,,,,,,,,
2314,台揚科技,,,,492491.0,,,,--,--,,,,,,,64926,--,-2,0.54,,,,,141381.0,,116911.0,116911.0,,--,64924.0,--,3599671.0,2964409.0,--,--,635262.0,--,--,635262.0,--,142771.0,-1390.0,24470,-51987,116911,0,,,,,,,,,,,
2316,楠梓電,,,,209120.0,,,,--,--,,,,,,,-194997,--,--,-0.29,,,,,-84569.0,,-80125.0,-80125.0,,--,-194997.0,--,2710709.0,2512717.0,--,--,197992.0,--,--,197992.0,--,-11128.0,-73441.0,-4444,-114872,-80125,--,,,,,,,,,,,
2317,鴻海,,,,73057919.0,,,,--,--,,,,,,,60453174,--,-1450601,2.66,,,,,62089853.0,,44126222.0,44126222.0,,--,59002573.0,--,1897456321.0,1762957282.0,--,--,134499039.0,--,--,134499039.0,--,61441120.0,648733.0,17963631,14876351,46046973,-1920751,,,,,,,,,,,
2321,東訊,,,,205815.0,,,,--,--,,,,,,,94585,--,1707,-0.1,,,,,-28769.0,,-28769.0,-28769.0,,--,96292.0,--,1549714.0,1372113.0,--,--,177601.0,--,--,177601.0,--,-28214.0,-555.0,0,125061,-30476,1707,,,,,,,,,,,
2323,中環,,,,711957.0,,,,--,--,,,,,,,-626406,--,19220,-0.29,,,,,-491963.0,,-527116.0,-527116.0,,--,-607186.0,--,4462394.0,4488304.0,--,--,-25910.0,--,--,-25910.0,--,-737867.0,245904.0,35153,-80070,-537159,10043,,,,,,,,,,,
2324,仁寶電腦,,,,11791224.0,,,,--,--,,,,,,,-1624290,--,126519,0.31,,,,,2549484.0,,1525380.0,1525380.0,,--,-1497771.0,--,401207947.0,385575109.0,--,--,15632838.0,--,--,15632838.0,--,3841614.0,-1292130.0,1024104,-3023151,1327697,197683,,,,,,,,,,,
2327,國巨,,,,1504234.0,,,,--,--,,,,,,,2796907,--,-3250,4.07,,,,,2459621.0,,2058090.0,2058090.0,,--,2793657.0,--,15280738.0,11128281.0,--,--,4152457.0,--,--,4152457.0,--,2648223.0,-188602.0,401531,735567,2047441,10649,,,,,,,,,,,
2328,廣宇,,,,553169.0,,,,--,--,,,,,,,449996,--,49431,0.48,,,,,438078.0,,316103.0,316103.0,,--,499427.0,--,11350234.0,10417396.0,--,--,932838.0,--,--,932838.0,--,379669.0,58409.0,121975,183324,246398,69705,,,,,,,,,,,
2329,華泰電子,,,,454756.0,,,,--,--,,,,,,,-362651,--,-3120,-0.4,,,,,-392333.0,,-319790.0,-319790.0,,--,-365771.0,--,6772815.0,6707540.0,--,--,65275.0,--,--,65275.0,--,-389481.0,-2852.0,-72543,-45981,-318563,-1227,,,,,,,,,,,
2330,台積電,,,,51523297.0,,,,--,--,,,,,,,133954807,--,-5332,5.94,,,,,183939966.0,,153891560.0,153891560.0,,--,133949475.0,--,447769612.0,217530703.0,--,--,230238909.0,40619,--,230198290.0,-67202,178607791.0,5332175.0,30048406,-19942085,153899917,-8357,,,,,,,,,,,
2331,精英,,,,1400790.0,,,,--,--,,,,,,,-88200,--,-8565,0.6,,,,,462564.0,,336452.0,336452.0,,--,-96765.0,--,13470941.0,11759346.0,--,--,1711595.0,--,--,1711595.0,--,310805.0,151759.0,126112,-433217,336849,-397,,,,,,,,,,,
2332,友訊科技,,,,2797669.0,,,,--,--,,,,,,,-440445,--,-43132,-0.47,,,,,-358130.0,,-339301.0,-339301.0,,--,-483577.0,--,9408359.0,7020112.0,--,--,2388247.0,--,--,2388247.0,--,-409422.0,51292.0,-18829,-144276,-302408,-36893,,,,,,,,,,,
2337,旺宏,,,,3032195.0,,,,--,--,,,,,,,944914,--,-176,0.47,,,,,826115.0,,818738.0,818738.0,,--,944738.0,--,13172962.0,9141888.0,--,--,4031074.0,0,--,4031074.0,--,998879.0,-172764.0,7377,126000,818909,-171,,,,,,,,,,,
2338,光罩,,,,95831.0,,,,--,--,,,,,,,131471,--,199338,-0.05,,,,,-10457.0,,-19220.0,-19220.0,,--,330809.0,--,603937.0,482439.0,--,--,121498.0,--,--,121498.0,--,25667.0,-36124.0,8763,350029,-11656,-7564,,,,,,,,,,,
2340,光磊,,,,463527.0,,,,--,--,,,,,,,320844,--,18,0.65,,,,,424111.0,,352469.0,352469.0,,--,320862.0,--,2962083.0,2053977.0,--,--,908106.0,--,--,908106.0,--,444579.0,-20468.0,71642,-31607,352450,19,,,,,,,,,,,
2342,茂矽,,,,102904.0,,,,--,--,,,,,,,-33014,--,-7296,-0.1,,,,,-42898.0,,-42898.0,-42898.0,,--,-40310.0,--,815832.0,684127.0,--,--,131705.0,--,--,131705.0,--,28801.0,-71699.0,0,2588,-35515,-7383,,,,,,,,,,,
2344,華邦電,,,,4380485.0,,,,--,--,,,,,,,3170742,--,161095,0.47,,,,,2331985.0,,1810003.0,1810003.0,,--,3331837.0,--,21836240.0,15132906.0,--,--,6703334.0,--,--,6703334.0,--,2322849.0,9136.0,521982,1521834,1676825,133178,,,,,,,,,,,
2345,智邦科技,,,,1890429.0,,,,--,--,,,,,,,1097951,--,-646,2.36,,,,,1699838.0,,1283847.0,1283847.0,,--,1097305.0,--,17387306.0,13883738.0,--,--,3503568.0,--,--,3503568.0,--,1613139.0,86699.0,415991,-186542,1284114,-267,,,,,,,,,,,
2347,聯強國際,,,,3882737.0,,,,--,--,,,,,,,561000,--,72955,1.48,,,,,3131189.0,,2604060.0,2604060.0,,--,633955.0,--,156983908.0,151148799.0,--,--,5835109.0,--,--,5835109.0,--,1952372.0,1178817.0,527129,-1970105,2466953,137107,,,,,,,,,,,
2348,海悅,,,,44811.0,,,,--,--,,,,,,,69995,--,-135,0.82,,,,,70818.0,,69860.0,69860.0,,--,69860.0,--,309610.0,191522.0,--,--,118088.0,--,--,118088.0,--,73277.0,-2459.0,958,--,69995,-135,,,,,,,,,,,
2349,錸德科技,,,,862167.0,,,,--,--,,,,,,,-1051946,--,18948,-0.45,,,,,-653630.0,,-723628.0,-723628.0,,--,-1032998.0,--,4686723.0,4403449.0,--,--,283274.0,--,--,283274.0,--,-578893.0,-74737.0,69998,-309370,-789234,65606,,,,,,,,,,,
2351,順德,,,,381849.0,,,,--,--,,,,,,,281127,--,39640,1.83,,,,,487232.0,,372427.0,372427.0,,--,320767.0,--,4694449.0,3743150.0,--,--,951299.0,--,--,951299.0,--,569450.0,-82218.0,114805,-51660,332787,39640,,,,,,,,,,,
2352,佳世達,,,,6011092.0,,,,0,--,,,,,,,1775208,--,54159,1.32,,,,,3166770.0,,2717271.0,2717271.0,,--,1829367.0,--,64584325.0,56803862.0,--,--,7780463.0,--,--,7780463.0,--,1769371.0,1397399.0,449499,-887904,2595583,121688,,,,,,,,,,,
2353,宏碁,,,,10163849.0,,,,--,--,,,,,,,-621488,--,-1135,0.1,,,,,238509.0,,306513.0,306513.0,,--,-622623.0,--,109656863.0,98145644.0,--,--,11511219.0,--,--,11511219.0,99766,1447136.0,-1208627.0,-68004,-929136,306561,-48,,,,,,,,,,,
2354,鴻準,,,,1209546.0,,,,--,--,,,,,,,23424766,--,-12920,1.9,,,,,3343479.0,,2678748.0,2678748.0,,--,23411846.0,--,40643560.0,36416631.0,--,--,4226929.0,--,--,4226929.0,--,3017383.0,326096.0,664731,20733098,2689157,-10409,,,,,,,,,,,
2355,敬鵬,,,,642436.0,,,,--,--,,,,,,,530100,--,-3807,1.95,,,,,1178096.0,,771166.0,771166.0,,--,526293.0,--,11971743.0,10197602.0,--,--,1774141.0,--,--,1774141.0,--,1131705.0,46391.0,406930,-244873,774351,-3185,,,,,,,,,,,
2356,英業達,,,,7832052.0,,,,--,--,,,,,,,2036799,--,-520036,0.73,,,,,3192430.0,,2082841.0,2082841.0,,--,1516763.0,--,210874919.0,199314113.0,--,--,11560806.0,--,--,11560806.0,--,3728754.0,-536324.0,1109589,-566078,2603651,-520810,,,,,,,,,,,
2357,華碩,,,,20907263.0,,,,--,--,,,,,,,4949266,--,149915,7.62,,,,,7356352.0,,5823518.0,5823518.0,,--,5099181.0,--,205539421.0,178702491.0,--,--,26836930.0,--,--,26836930.0,--,5929667.0,1426685.0,1532834,-724337,5661754,161764,,,,,,,,,,,
2358,廷鑫,,,,30555.0,,,,--,--,,,,,,,22009,--,--,0.44,,,,,26429.0,,21936.0,21936.0,,--,22009.0,--,907270.0,866303.0,--,--,40967.0,--,--,40967.0,--,10412.0,16017.0,4493,73,21936,--,,,,,,,,,,,
2359,所羅門,,,,281677.0,,,,--,--,,,,,,,-26345,--,-8680,0.23,,,,,73515.0,,39919.0,39919.0,,--,-35025.0,--,2044263.0,1640512.0,--,--,403751.0,--,--,403751.0,--,122074.0,-48559.0,33596,-74944,38622,1297,,,,,,,,,,,
2360,致茂電子,,,,1805864.0,,,,--,--,,,,,,,629513,--,-15770,2.05,,,,,981549.0,,792111.0,792111.0,,--,613743.0,--,5760027.0,2943958.0,--,--,2816069.0,0,118,2816187.0,--,1010323.0,-28774.0,189438,-178368,804250,-12139,,,,,,,,,,,
2362,藍天,,,,1842836.0,,,,--,--,,,,,,,-1474199,--,1390,0.51,,,,,676033.0,,332125.0,332125.0,,--,-1472809.0,--,8406193.0,5870196.0,--,--,2535997.0,--,--,2535997.0,--,693161.0,-17128.0,343908,-1804934,330431,1694,,,,,,,,,,,
2363,矽統科技,,,,200996.0,,,,--,--,,,,,,,861134,--,--,-0.35,,,,,-198353.0,,-198557.0,-198557.0,,--,861134.0,--,99489.0,55673.0,--,--,43816.0,--,--,43816.0,--,-157180.0,-41173.0,204,1059691,-198557,--,,,,,,,,,,,
2364,倫飛電腦,,,,130027.0,,,,--,--,,,,,,,-80357,--,0,-0.62,,,,,-83994.0,,-84075.0,-84075.0,,--,-80357.0,--,275761.0,211106.0,--,--,64655.0,--,--,64655.0,--,-65372.0,-18622.0,81,3718,-84075,0,,,,,,,,,,,
2365,昆盈企業,,,,293065.0,,,,--,--,,,,,,,-47470,--,-2695,-0.06,,,,,-15628.0,,-18267.0,-18267.0,,--,-50165.0,--,1242058.0,995653.0,--,--,246405.0,--,--,246405.0,--,-46660.0,31032.0,2639,-31898,-15736,-2531,,,,,,,,,,,
2367,燿華,,,,803296.0,,,,--,--,,,,,,,-285924,--,-9329,-0.38,,,,,-270750.0,,-214888.0,-214888.0,,--,-295253.0,--,7587955.0,6935525.0,--,--,652430.0,--,--,652430.0,--,-150866.0,-119884.0,-55862,-80365,-206433,-8455,,,,,,,,,,,
2368,金像電,,,,876953.0,,,,0,--,,,,,,,-171054,--,--,-0.25,,,,,-159343.0,,-133565.0,-133565.0,,--,-171054.0,--,9098948.0,8166054.0,--,--,932894.0,0,0,932894.0,-71087,-15146.0,-144197.0,-25778,-37489,-133565,--,,,,,,,,,,,
2369,菱生,,,,273581.0,,,,--,--,,,,,,,46479,--,1976,0.2,,,,,104889.0,,76073.0,76073.0,,--,48455.0,--,2935400.0,2599712.0,--,--,335688.0,--,--,335688.0,--,62107.0,42782.0,28816,-27618,74097,1976,,,,,,,,,,,
2371,大同,,,,6257934.0,,,,69498,--,,,,,,,276291,--,-842496,0.28,,,,,2729224.0,,2042634.0,2112132.0,,--,-566205.0,--,35751720.0,29566362.0,--,--,6185358.0,--,--,6185358.0,--,-72576.0,2801800.0,686590,-2678337,636585,1475547,,,,,,,,,,,
2373,震旦行,,,,2429044.0,,,,--,--,,,,,,,620160,--,37501,2.13,,,,,892847.0,,728819.0,728819.0,,--,657661.0,--,7065534.0,3979272.0,--,--,3086262.0,32264,--,3053998.0,--,624954.0,267893.0,164028,-71158,673397,55422,,,,,,,,,,,
2374,佳能,,,,676010.0,,,,--,--,,,,,,,117823,--,-13700,0.31,,,,,111785.0,,83250.0,83250.0,,--,104123.0,--,5872598.0,5117866.0,--,--,754732.0,--,--,754732.0,--,78722.0,33063.0,28535,20873,85636,-2386,,,,,,,,,,,
2375,智寶,,,,173309.0,,,,--,--,,,,,,,58440,--,45114,1.29,,,,,215846.0,,178278.0,178278.0,,--,103554.0,--,1421074.0,1149248.0,--,--,271826.0,--,--,271826.0,--,98517.0,117329.0,37568,-74724,117963,60315,,,,,,,,,,,
2376,技嘉,,,,3416868.0,,,,--,--,,,,,,,718197,--,-37084,1.33,,,,,996378.0,,800977.0,800977.0,,--,681113.0,--,27292723.0,23193451.0,--,--,4099272.0,--,--,4099272.0,--,682404.0,313974.0,195401,-119864,838049,-37072,,,,,,,,,,,
2377,微星科技,,,,4263754.0,,,,--,--,,,,,,,1773883,--,--,2.4,,,,,2508224.0,,2030018.0,2030018.0,,--,1773883.0,--,47804238.0,41270395.0,--,--,6533843.0,--,--,6533843.0,--,2270089.0,238135.0,478206,-256135,2030018,--,,,,,,,,,,,
2379,瑞昱,,,,6901908.0,,,,--,--,,,,,,,-11436,--,4,2.85,,,,,1546360.0,,1440523.0,1440523.0,,--,-11432.0,--,19934959.0,11363655.0,--,--,8571304.0,--,--,8571304.0,3082,1672478.0,-126118.0,105837,-1451955,1440519,4,,,,,,,,,,,
2380,虹光精密,,,,448748.0,,,,--,--,,,,,,,-286030,--,-166,-1.16,,,,,-240812.0,,-241612.0,-241612.0,,--,-286196.0,--,854416.0,630337.0,--,--,224079.0,--,--,224079.0,--,-224669.0,-16143.0,800,-44584,-241485,-127,,,,,,,,,,,
2382,廣達,,,,12797778.0,,,,--,--,,,,,,,6423175,--,-155714,1.76,,,,,9525557.0,,6869701.0,6869701.0,,--,6267461.0,--,463280886.0,441825583.0,--,--,21455303.0,1388,2220,21456135.0,--,8658357.0,867200.0,2655856,-602240,6771025,98676,,,,,,,,,,,
2383,台光電子,,,,859571.0,,,,--,--,,,,,,,1215990,--,1895,4.55,,,,,2133691.0,,1455084.0,1455084.0,,--,1217885.0,--,11748313.0,8765095.0,--,--,2983218.0,--,--,2983218.0,--,2123647.0,10044.0,678607,-237199,1452856,2228,,,,,,,,,,,
2385,群光電子,,,,4183699.0,,,,--,--,,,,,,,385902,--,116500,2.2,,,,,2216514.0,,1796826.0,1796826.0,,--,502402.0,--,35611385.0,29541746.0,--,--,6069639.0,--,--,6069639.0,--,1885940.0,330574.0,419688,-1294424,1490529,306297,,,,,,,,,,,
2387,精元電腦,,,,589477.0,,,,--,--,,,,,,,-105300,--,-37563,0.82,,,,,338133.0,,192328.0,192328.0,,--,-142863.0,--,5726351.0,4783305.0,--,--,943046.0,--,--,943046.0,--,353569.0,-15436.0,145805,-335191,208104,-15776,,,,,,,,,,,
