公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用、承諾及保證責任準備提存,營業費用,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期稅後淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期稅後淨利（淨損）,其他綜合損益（稅後）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額（稅後）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,繼續營業單位本期淨利（淨損）,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,本期綜合損益總額,淨利（淨損）歸屬於共同控制下前手權益,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,其他綜合損益（淨額）,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,利息以外淨收益,淨收益,保險負債準備淨變動,繼續營業單位稅前損益,所得稅（費用）利益,繼續營業單位稅前純益（純損）,繼續營業單位本期純益（純損）,其他綜合損益（稅後淨額）,收入,支出,其他綜合損益
2705,六福,,,,208451.0,,0,,-16690,--,,,--,,,,,0,--,-84318,-0.25,,,,,-67720.0,-67720.0,-84410.0,,-84318.0,--,506259,336481,--,--,169778,--,--,169778,--,-38673.0,-29047.0,92,-84410,--,,,,,,,,,,,
2706,第一店,,,,7254.0,,25279,,0,0,,,--,,,,,--,--,--,0.22,,,,,135258.0,109979.0,109979.0,,210752.0,--,85084,20059,--,--,65025,--,--,65025,--,57771.0,77487.0,100773,--,--,,,,,,,,,,,
2707,晶華酒店,,,,265243.0,,58304,,--,--,,,--,,,,,306940,--,4849,2.37,,,,,362979.0,304675.0,304675.0,,311789.0,--,1680303,1110743,--,--,569560,--,--,569560,--,304317.0,58662.0,7114,299824,4851,,,,,,,,,,,
2712,遠雄來,,,,29252.0,,0,,--,--,,,--,,,,,--,--,--,-0.11,,,,,-12021.0,-12021.0,-12021.0,,-12021.0,--,86524,69332,--,--,17192,--,--,17192,--,-12060.0,39.0,0,--,--,,,,,,,,,,,
2722,夏都,,,,63118.0,,-18,,--,--,,,--,,,,,-12674,--,-889,-0.12,,,,,-13817.0,-13799.0,-13799.0,,-13563.0,--,168831,118820,--,--,50011,--,--,50011,-21,-13128.0,-689.0,236,-12910,-889,,,,,,,,,,,
2723,美食-KY,,,,2978306.0,,164064,,--,--,,,--,,,,,502613,--,1600,1.76,,,,,482313.0,318249.0,318249.0,,504213.0,--,5706835,2283744,--,--,3423091,--,--,3423091,--,444785.0,37528.0,185964,317314,935,,,,,,,,,,,
2727,王品,,,,1726697.0,,43538,,--,--,,,--,,,,,132323,--,48144,1.36,,,,,162256.0,118718.0,118718.0,,180467.0,--,4220067,2285970,--,--,1934097,--,--,1934097,--,207400.0,-45144.0,61749,99633,19085,,,,,,,,,,,
2731,雄獅旅遊,,,,752065.0,,37923,,--,--,,,--,,,,,137627,--,7749,1.83,,,,,173526.0,135603.0,135603.0,,145376.0,--,7233681,6370363,--,--,863318,--,--,863318,--,111253.0,62273.0,9773,128435,7168,,,,,,,,,,,
2739,寒舍餐旅,,,,364561.0,,8919,,--,--,,,--,,,,,27525,--,--,0.29,,,,,41679.0,32760.0,32760.0,,27525.0,--,1161272,701981,--,--,459291,--,--,459291,-6555,88175.0,-46496.0,-5235,32760,--,,,,,,,,,,,
2748,雲品,,,,111538.0,,19513,,--,--,,,--,,,,,--,--,--,1.16,,,,,95328.0,75815.0,75815.0,,75815.0,--,654472,438750,--,--,215722,--,--,215722,--,104184.0,-8856.0,--,--,--,,,,,,,,,,,
2841,台灣土地,,,,222613.0,,-5955,,--,--,,,--,,,,,695366,--,374,0.11,,,,,76404.0,82359.0,82359.0,,695740.0,--,91887,47644,--,--,44243,--,--,44243,--,-178370.0,254774.0,613381,81985,374,,,,,,,,,,,
2901,欣欣大眾,,,,21764.0,,1651,,--,--,,,--,,,,,--,--,--,0.09,,,,,8253.0,6602.0,6602.0,,6737.0,--,32085,3844,--,--,28241,--,--,28241,--,6477.0,1776.0,135,--,--,,,,,,,,,,,
2903,遠百,,,,3764789.0,,236788,,--,--,,,--,,,,,984509,--,82990,0.32,,,,,815238.0,578450.0,578450.0,,1067499.0,--,9226599,4420401,--,--,4806198,--,--,4806198,--,1041409.0,-226171.0,489049,457648,120802,,,,,,,,,,,
2904,匯僑,,,,14167.0,,8765,,--,--,,,--,,,,,30402,--,7,0.47,,,,,41038.0,32273.0,32273.0,,30409.0,--,127488,69341,--,--,58147,--,--,58147,--,43980.0,-2942.0,-1864,32266,7,,,,,,,,,,,
2906,高林實,,,,364914.0,,21438,,--,--,,,--,,,,,48352,--,31580,0.05,,,,,61270.0,39832.0,39832.0,,79932.0,--,1751954,1330585,--,--,421369,--,--,421369,--,56455.0,4815.0,40100,9749,30083,,,,,,,,,,,
2908,特力,,,,2500688.0,,40849,,--,--,,,--,,,,,196704,--,2281,0.35,,,,,221275.0,180426.0,180426.0,,198985.0,--,9878834,7065928,--,--,2812906,--,--,2812906,--,312218.0,-90943.0,18559,178146,2280,,,,,,,,,,,
2910,統領,,,,57599.0,,7525,,--,--,,,--,,,,,53901,--,0,0.28,,,,,55856.0,48331.0,48331.0,,53901.0,--,103446,17662,--,--,85784,0,0,85784,--,28185.0,27671.0,5570,48331,0,,,,,,,,,,,
2911,麗嬰房,,,,674838.0,,5442,,--,--,,,--,,,,,-11821,--,-9344,-0.25,,,,,-54723.0,-60165.0,-60165.0,,-21165.0,--,1392167,798587,--,--,593580,--,--,593580,--,-81258.0,26535.0,39000,-49230,-10935,,,,,,,,,,,
2912,統一超,,,,17802470.0,,641681,,--,--,,,--,,,,,3161515,--,376537,2.8,,,,,3901323.0,3259642.0,3259642.0,,3538052.0,--,61085396,40079469,--,--,21005927,--,--,21005927,--,3203457.0,697866.0,278410,2907863,351779,,,,,,,,,,,
2913,台灣農林,,,,75396.0,,-11975,,--,--,,,--,,,,,--,--,--,-0.06,,,,,-57644.0,-45669.0,-45669.0,,-42784.0,--,74621,43284,--,--,31337,--,--,31337,--,-44059.0,-13585.0,2885,--,--,,,,,,,,,,,
2915,潤泰全球,,,,240020.0,,17514,,--,--,,,--,,,,,26313727,--,-84205,3.91,,,,,2127011.0,2109497.0,2109497.0,,26229522.0,--,870222,680875,--,--,189347,--,--,189347,--,-50673.0,2177684.0,24120025,2084066,25431,,,,,,,,,,,
2923,鼎固-KY,,,,494454.0,,192055,,7879732,--,,,--,,,,,10129240,--,66936,4.74,,,,,571275.0,379220.0,8258952.0,,10196176.0,--,1159812,410236,--,--,749576,--,--,749576,--,255122.0,316153.0,1937224,8254244,4708,,,,,,,,,,,
2929,淘帝-KY,,,,238738.0,,103140,,--,--,,,--,,,,,344853,--,--,2.74,,,,,327743.0,224603.0,224603.0,,344853.0,--,1342590,811959,--,--,530631,--,--,530631,--,291893.0,35850.0,120250,224603,--,,,,,,,,,,,
2936,客思達-KY,,,,834631.0,,1337,,--,--,,,--,,,,,39474,--,--,0.16,,,,,13161.0,11824.0,11824.0,,39474.0,--,2963145,2102770,--,--,860375,--,--,860375,--,25744.0,-12583.0,27650,11824,--,,,,,,,,,,,
2939,凱羿-KY,,,,90622.0,,26178,,--,--,,,--,,,,,78671,--,4266,1.63,,,,,107110.0,80932.0,80932.0,,82937.0,--,622681,438766,--,--,183915,--,--,183915,-1034,92259.0,14851.0,2005,76999,3933,,,,,,,,,,,
3002,歐格電子,,,,39989.0,,4723,,--,--,,,--,,,,,50394,--,1841,0.21,,,,,26000.0,21277.0,21277.0,,52235.0,--,151667,109562,--,--,42105,--,--,42105,--,2116.0,23884.0,30958,21292,-15,,,,,,,,,,,
3003,健和興,,,,127969.0,,53548,,--,--,,,--,,,,,141517,--,3128,0.62,,,,,153146.0,99598.0,99598.0,,144645.0,--,840648,579314,--,--,261334,--,--,261334,--,133365.0,19781.0,45047,97151,2447,,,,,,,,,,,
3004,豐達科技,,,,85165.0,,27644,,--,--,,,--,,,,,84967,--,0,1.45,,,,,104216.0,76572.0,76572.0,,84967.0,--,635080,445175,--,--,189905,--,--,189905,--,104740.0,-524.0,8395,76572,0,,,,,,,,,,,
3005,神基科技,,,,1043759.0,,88757,,--,--,,,--,,,,,619717,--,68395,0.57,,,,,470529.0,381772.0,381772.0,,688112.0,--,5684464,4207026,--,--,1477438,--,--,1477438,16763,450442.0,20087.0,306340,332504,49268,,,,,,,,,,,
3006,晶豪科技,,,,286982.0,,11881,,--,--,,,--,,,,,94910,--,-526,0.34,,,,,107358.0,95477.0,95477.0,,94384.0,--,2624365,2286381,--,--,337984,--,--,337984,--,51002.0,56356.0,-1093,96003,-526,,,,,,,,,,,
3008,大立光,,,,1076977.0,,1065062,,--,--,,,--,,,,,5280264,0,0,37.68,,,,,6119036.0,5053974.0,5053974.0,,5280264.0,0,9823506,3520240,--,--,6303266,0,7459,6310725,--,5233748.0,885288.0,226290,5053974,0,,,,,,,,,,,
3010,華立,,,,594602.0,,75855,,--,--,,,--,,,,,482371,--,63318,1.36,,,,,420735.0,344880.0,344880.0,,545689.0,--,12065881,11147844,--,--,918037,--,--,918037,--,323435.0,97300.0,200809,315064,29816,,,,,,,,,,,
3011,今皓,,,,59839.0,,-2023,,--,--,,,--,,,,,-7801,--,--,-0.26,,,,,-31269.0,-29246.0,-29246.0,,-7801.0,--,328966,300361,--,--,28605,--,--,28605,--,-31234.0,-35.0,21445,-29246,--,,,,,,,,,,,
3013,晟銘電子,,,,87017.0,,4592,,--,--,,,--,,,,,27190,--,8129,0.06,,,,,16660.0,12068.0,12068.0,,35319.0,--,1389457,1266125,--,--,123332,--,--,123332,--,36315.0,-19655.0,23251,10450,1618,,,,,,,,,,,
3014,聯陽,,,,298902.0,,20249,,--,--,,,--,,,,,95783,--,-105,0.51,,,,,100947.0,80698.0,80698.0,,95678.0,--,734363,342623,--,--,391740,--,--,391740,--,92838.0,8109.0,14980,80805,-107,,,,,,,,,,,
3015,全漢,,,,380312.0,,3316,,0,--,,,--,,,,,361006,--,9354,-0.18,,,,,-30156.0,-33472.0,-33472.0,,370360.0,--,3134486,2877616,--,--,256870,--,285,257155,--,-123157.0,93001.0,403832,-35049,1577,,,,,,,,,,,
3016,嘉晶,,,,60908.0,,4899,,--,--,,,--,,,,,19588,--,--,0.07,,,,,24483.0,19584.0,19584.0,,19588.0,--,1014160,929083,--,--,85077,--,--,85077,--,24169.0,314.0,4,19584,--,,,,,,,,,,,
3017,奇鋐科技,,,,645935.0,,79984,,--,--,,,--,,,,,413148,--,-6632,0.51,,,,,249092.0,169108.0,169108.0,,406516.0,--,6914223,6070505,--,--,843718,--,--,843718,--,197783.0,51309.0,237408,179927,-10819,,,,,,,,,,,
3018,同開科技,,,,37749.0,,-12088,,--,--,,,--,,,,,-31,--,-1876,0.0,,,,,-14157.0,-2069.0,-2069.0,,-1907.0,--,304886,263936,--,--,40950,--,--,40950,--,3201.0,-17358.0,162,62,-2131,,,,,,,,,,,
3019,亞洲光學,,,,507917.0,,43413,,--,--,,,--,,,,,196094,--,102741,0.36,,,,,198489.0,155076.0,155076.0,,298835.0,--,4108054,3406079,--,--,701975,--,--,701975,--,194058.0,4431.0,143759,100772,54304,,,,,,,,,,,
3021,鴻名企業,,,,93764.0,,9819,,--,--,,,--,,,,,45556,0,5,0.23,,,,,31310.0,21491.0,21491.0,,45561.0,--,571735,445345,--,--,126390,--,--,126390,--,32626.0,-1316.0,24070,21486,5,,,,,,,,,,,
3022,威強電,,,,297709.0,,49736,,--,--,,,--,,,,,283715,--,0,0.72,,,,,262208.0,212472.0,212472.0,,283715.0,--,1486131,991147,--,--,494984,--,125,495109,--,197400.0,64808.0,71243,212472,0,,,,,,,,,,,
3023,信邦電子,,,,596006.0,,130687,,--,--,,,--,,,,,496023,--,-16028,1.6,,,,,480654.0,349967.0,349967.0,,479995.0,--,4009043,2977997,--,--,1031046,--,--,1031046,--,435040.0,45614.0,130028,364869,-14902,,,,,,,,,,,
3024,憶聲電子,,,,77448.0,,3051,,--,--,,,--,,,,,82995,--,-997,0.05,,,,,13831.0,10780.0,10780.0,,81998.0,--,352377,269884,--,--,82493,--,--,82493,--,5045.0,8786.0,71218,13079,-2299,,,,,,,,,,,
3025,星通,,,,58421.0,,0,,0,--,,,--,,,,,-5118,--,-85,-0.08,,,,,-5531.0,-5531.0,-5531.0,,-5203.0,--,96185,45995,--,--,50190,--,--,50190,0,-8231.0,2700.0,328,-5452,-79,,,,,,,,,,,
3026,禾伸堂,,,,568996.0,,67808,,--,--,,,--,,,,,279233,--,-15910,1.73,,,,,324456.0,256648.0,256648.0,,263323.0,--,3032206,2203440,--,--,828766,--,--,828766,--,259770.0,64686.0,6675,273664,-17016,,,,,,,,,,,
3027,盛達電業,,,,61344.0,,3036,,0,--,,,--,,,,,10176,--,1098,0.06,,,,,10309.0,7273.0,7273.0,,11274.0,--,174569,113590,--,--,60979,--,--,60979,--,-365.0,10674.0,4001,6134,1139,,,,,,,,,,,
3028,增你強,,,,288343.0,,38306,,--,--,,,--,,,,,251556,--,0,0.35,,,,,113268.0,74962.0,74962.0,,251556.0,--,6492099,6086396,--,--,405703,--,--,405703,--,117360.0,-4092.0,176594,74962,0,,,,,,,,,,,
3029,零壹科技,,,,117075.0,,21165,,--,--,,,--,,,,,92908,--,-678,0.7,,,,,106687.0,85522.0,85522.0,,92230.0,--,2097480,1882890,--,--,214590,--,--,214590,--,97515.0,9172.0,6708,86200,-678,,,,,,,,,,,
3030,德律科技,,,,285361.0,,62883,,--,--,,,--,,,,,252904,--,--,1.01,,,,,301281.0,238398.0,238398.0,,252904.0,--,976359,414421,--,--,561938,--,--,561938,--,276577.0,24704.0,14506,238398,--,,,,,,,,,,,
3031,佰鴻工業,,,,74561.0,,2946,,--,--,,,--,,,,,110334,--,-609,0.15,,,,,27268.0,24322.0,24322.0,,109725.0,--,382539,291552,--,--,90987,--,--,90987,--,16426.0,10842.0,85403,27386,-3064,,,,,,,,,,,
3032,偉訓科技,,,,216189.0,,24985,,--,--,,,--,,,,,109491,--,34338,0.52,,,,,101191.0,76206.0,76206.0,,143829.0,--,1831458,1558469,--,--,272989,0,0,272989,--,56800.0,44391.0,67623,58079,18127,,,,,,,,,,,
3033,威健,,,,481267.0,,29701,,--,--,,,--,,,,,86650,--,--,0.22,,,,,104087.0,74386.0,74386.0,,86650.0,--,10509640,9846018,--,--,663622,--,--,663622,--,182355.0,-78268.0,12264,74386,--,,,,,,,,,,,
3034,聯詠,,,,2498361.0,,468683,,0,--,,,--,,,,,2036199,--,0,3.23,,,,,2436295.0,1967612.0,1967612.0,,2036199.0,--,14946436,10043041,--,--,4903395,--,--,4903395,--,2405034.0,31261.0,68587,1967612,0,,,,,,,,,,,
3035,智原,,,,550712.0,,19692,,--,--,,,--,,,,,142481,--,-736,0.39,,,,,114665.0,94973.0,94973.0,,141745.0,--,1097379,460881,--,--,636498,--,--,636498,--,85786.0,28879.0,46772,96055,-1082,,,,,,,,,,,
3036,文曄科技,,,,1299643.0,,104653,,--,--,,,--,,,,,569012,--,93,0.67,,,,,489898.0,385245.0,385245.0,,569105.0,--,67474207,65152574,--,--,2321633,--,--,2321633,--,1021990.0,-532092.0,183860,385157,88,,,,,,,,,,,
3037,欣興電子,,,,1749031.0,,95384,,--,--,,,--,,,,,668504,--,27473,0.27,,,,,414106.0,318722.0,318722.0,,695977.0,--,17272878,15308250,--,--,1964628,--,--,1964628,6841,222438.0,191668.0,377255,384979,-66257,,,,,,,,,,,
3038,全台,,,,108705.0,,9874,,--,--,,,--,,,,,67657,--,-2938,0.35,,,,,62490.0,52616.0,52616.0,,64719.0,--,890981,733124,--,--,157857,--,--,157857,0,49152.0,13338.0,12103,52621,-5,,,,,,,,,,,
3040,遠見,,,,10159.0,,6881,,--,--,,,--,,,,,59915,--,--,0.31,,,,,26580.0,19699.0,19699.0,,59915.0,--,46943,17932,--,--,29011,--,--,29011,--,18852.0,7728.0,40216,19699,--,,,,,,,,,,,
3041,揚智,,,,287007.0,,-15847,,--,--,,,--,,,,,-52933,--,350,-0.21,,,,,-79098.0,-63251.0,-63251.0,,-52583.0,--,556974,364667,--,--,192307,--,--,192307,--,-94700.0,15602.0,10668,-63605,354,,,,,,,,,,,
3042,晶技,,,,281614.0,,8669,,--,--,,,--,,,,,232357,--,0,0.25,,,,,86398.0,77729.0,77729.0,,232357.0,--,1622940,1283491,--,--,339449,--,--,339449,--,57835.0,28563.0,154628,77729,0,,,,,,,,,,,
3043,科風,,,,64650.0,,42,,--,--,,,--,,,,,-3327,--,-748,0.0,,,,,-978.0,-1020.0,-1020.0,,-4075.0,0,290522,229551,--,--,60971,--,--,60971,--,-3679.0,2701.0,-3055,-269,-751,,,,,,,,,,,
3044,健鼎科技,,,,1010814.0,,282314,,--,--,,,--,,,,,1823555,--,32,2.05,,,,,1360172.0,1077858.0,1077858.0,,1823587.0,--,12060000,9894186,--,--,2165814,--,--,2165814,--,1155000.0,205172.0,745729,1077826,32,,,,,,,,,,,
3045,台灣大,,,,4075839.0,,791977,,--,--,,,--,,,,,3404238,--,244623,1.13,,,,,4090951.0,3298974.0,3298974.0,,3648861.0,--,29872673,21681212,--,--,8191461,--,--,8191461,112472,4228094.0,-137143.0,349887,3070973,228001,,,,,,,,,,,
3046,建碁,,,,134007.0,,926,,--,--,,,--,,,,,11099,--,-587,0.05,,,,,4009.0,3083.0,3083.0,,10512.0,--,443748,316518,--,--,127230,--,--,127230,--,-6777.0,10786.0,7429,3520,-437,,,,,,,,,,,
3047,訊舟科技,,,,334738.0,,39579,,--,--,,,--,,,,,79471,--,29262,0.42,,,,,147416.0,107837.0,107837.0,,108733.0,--,1561198,1176122,--,--,385076,--,--,385076,--,50338.0,97078.0,896,78076,29761,,,,,,,,,,,
3048,益登,,,,394550.0,,5509,,--,--,,,--,,,,,31776,--,534,0.09,,,,,25122.0,19613.0,19613.0,,32310.0,--,17486983,16902425,--,--,584558,--,--,584558,--,190008.0,-164886.0,12697,19079,534,,,,,,,,,,,
3049,和鑫,,,,48919.0,,0,,--,--,,,--,,,,,234849,--,-3675,0.32,,,,,231174.0,231174.0,231174.0,,231174.0,--,859630,564536,--,--,295094,--,--,295094,--,246175.0,-15001.0,--,234849,-3675,,,,,,,,,,,
3050,鈺德科技,,,,48665.0,,-1834,,--,--,,,--,,,,,47691,--,1369,0.31,,,,,44407.0,46241.0,46241.0,,49060.0,--,218097,142423,--,--,75674,--,--,75674,--,27009.0,17398.0,2819,44872,1369,,,,,,,,,,,
3051,力特光電,,,,72169.0,,10906,,0,--,,,--,,,,,-65327,--,0,-0.2,,,,,-54899.0,-65805.0,-65805.0,,-65327.0,--,576893,501658,--,--,75235,--,--,75235,--,3066.0,-57965.0,478,-65805,0,,,,,,,,,,,
3052,夆典,,,,37039.0,,-5497,,--,--,,,--,,,,,-14543,--,136,-0.08,,,,,-22061.0,-16564.0,-16564.0,,-14407.0,--,339827,325709,--,--,14118,--,--,14118,--,-22921.0,860.0,2157,-16801,237,,,,,,,,,,,
3054,立萬利,,,,28022.0,,435,,--,--,,,--,,,,,-16408,--,--,0.22,,,,,18526.0,18091.0,18091.0,,-16408.0,--,24175,21406,--,--,2769,--,--,2769,--,-25253.0,43779.0,-34499,18091,--,,,,,,,,,,,
3055,蔚華科技,,,,128178.0,,4867,,--,--,,,--,,,,,39283,--,513,0.29,,,,,32429.0,27562.0,27562.0,,39796.0,--,679181,554565,--,--,124616,--,--,124616,--,-3562.0,35991.0,12234,27049,513,,,,,,,,,,,
3056,總太地產,,,,46516.0,,-3873,,--,--,,,--,,,,,-35378,--,--,-0.17,,,,,-39251.0,-35378.0,-35378.0,,-35378.0,--,45152,37024,--,--,8128,--,--,8128,--,-38388.0,-863.0,0,-35378,--,,,,,,,,,,,
3057,喬鼎資訊,,,,164019.0,,210,,--,--,,,--,,,,,-80518,--,87,-0.53,,,,,-85150.0,-85360.0,-85360.0,,-80431.0,--,293209,211788,--,--,81421,137,--,81284,--,-82735.0,-2415.0,4929,-85313,-47,,,,,,,,,,,
3058,立德電子,,,,157137.0,,1649,,--,--,,,--,,,,,59663,--,1,-0.14,,,,,-21949.0,-23598.0,-23598.0,,59664.0,--,1097691,971624,--,--,126067,--,--,126067,--,-31070.0,9121.0,83262,-23599,1,,,,,,,,,,,
3059,華晶科技,,,,274826.0,,12503,,--,--,,,--,,,,,136161,--,-22149,0.1,,,,,13545.0,1042.0,1042.0,,114012.0,--,1723953,1474089,--,--,249864,--,--,249864,--,-24962.0,38507.0,112970,26193,-25151,,,,,,,,,,,
3060,銘異,,,,158822.0,,-25368,,--,--,,,--,,,,,-79549,--,-5511,-0.92,,,,,-160469.0,-135101.0,-135101.0,,-85060.0,--,1433612,1431348,--,--,2264,--,--,2264,--,-156558.0,-3911.0,50041,-126834,-8267,,,,,,,,,,,
3062,建漢科技,,,,107470.0,,5217,,--,--,,,--,,,,,28341,--,--,0.07,,,,,28402.0,23185.0,23185.0,,28341.0,--,1511075,1402962,--,--,108113,--,--,108113,--,643.0,27759.0,5156,23185,--,,,,,,,,,,,
3090,日電貿,,,,194464.0,,56820,,--,--,,,--,,,,,267588,--,8946,0.98,,,,,237117.0,180297.0,180297.0,,276534.0,--,2106240,1707062,--,--,399178,--,--,399178,--,204714.0,32403.0,96237,174247,6050,,,,,,,,,,,
3094,聯傑國際,,,,36035.0,,-76,,--,--,,,--,,,,,9652,--,1,0.1,,,,,8505.0,8581.0,8581.0,,9653.0,--,47382,16864,--,--,30518,--,--,30518,--,-5517.0,14022.0,1072,8580,1,,,,,,,,,,,
3130,一零四,,,,274706.0,,6800,,--,--,,,--,,,,,59447,--,-508,1.76,,,,,64353.0,57553.0,57553.0,,58939.0,--,377442,40246,--,--,337196,--,--,337196,--,62490.0,1863.0,1386,58233,-680,,,,,,,,,,,
3149,正達國際,,,,42738.0,,-1167,,--,--,,,--,,,,,-47505,--,--,0.03,,,,,4645.0,5812.0,5812.0,,-47505.0,--,716729,733613,--,--,-16884,--,--,-16884,--,-59622.0,64267.0,-53317,5812,--,,,,,,,,,,,
3164,景岳生技,,,,35348.0,,7307,,0,--,,,--,,,,,51013,--,1679,0.46,,,,,48408.0,41101.0,41101.0,,52692.0,--,91088,30177,--,--,60911,--,--,60911,--,25563.0,22845.0,11591,41161,-60,,,,,,,,,,,
3167,大量科技,,,,91679.0,,13444,,--,--,,,--,,,,,76583,--,-186,0.55,,,,,56943.0,43499.0,43499.0,,76397.0,--,446722,336794,--,--,109928,--,--,109928,--,18249.0,38694.0,32898,43685,-186,,,,,,,,,,,
3189,景碩科技,,,,915241.0,,31149,,--,--,,,--,,,,,-695388,--,11200,-1.67,,,,,-718027.0,-749176.0,-749176.0,,-684188.0,--,4919071,4632210,--,--,286861,--,--,286861,--,-628380.0,-89647.0,64988,-744510,-4666,,,,,,,,,,,
3209,全科,,,,238716.0,,12061,,--,--,,,--,,,,,45756,--,188,0.26,,,,,55886.0,43825.0,43825.0,,45944.0,--,7989917,7667928,--,--,321989,--,--,321989,--,83273.0,-27387.0,2119,43637,188,,,,,,,,,,,
3229,晟鈦,,,,36714.0,,203,,--,--,,,--,,,,,-23079,--,-1500,-0.24,,,,,-24260.0,-24463.0,-24463.0,,-24579.0,--,96722,90523,--,--,6199,--,--,6199,--,-30515.0,6255.0,-116,-22909,-1554,,,,,,,,,,,
3231,緯創,,,,6571660.0,,506340,,--,--,,,--,,,,,1606016,--,521465,0.35,,,,,2010220.0,1503880.0,1503880.0,,2127481.0,--,206204535,197806754,--,--,8397781,--,--,8397781,--,1826121.0,184099.0,623601,989783,514097,,,,,,,,,,,
3257,虹冠電,,,,58652.0,,0,,--,--,,,--,,,,,7493,--,--,0.05,,,,,3282.0,3282.0,3282.0,,7493.0,--,114376,79514,--,--,34862,--,--,34862,--,-23790.0,27072.0,4211,3282,--,,,,,,,,,,,
3266,昇陽建設,,,,50292.0,,682,,--,--,,,--,,,,,-18899,--,17115,-0.09,,,,,-25659.0,-26341.0,-26341.0,,-1784.0,--,190488,170332,--,--,20156,--,--,20156,--,-30136.0,4477.0,24557,-30035,3694,,,,,,,,,,,
3296,勝德國際,,,,98941.0,,-272,,--,--,,,--,,,,,13719,--,--,-0.13,,,,,-12968.0,-12696.0,-12696.0,,13719.0,--,590449,497948,--,--,92501,--,--,92501,--,-6440.0,-6528.0,26415,-12696,--,,,,,,,,,,,
3305,昇貿科技,,,,100757.0,,16455,,--,--,,,--,,,,,60080,--,1494,0.16,,,,,36319.0,19864.0,19864.0,,61574.0,--,1222719,1080950,--,--,141769,--,--,141769,-752,40260.0,-3941.0,41710,18370,1494,,,,,,,,,,,
3308,聯德電子,,,,36905.0,,-1031,,--,--,,,--,,,,,-32372,--,-296,-0.42,,,,,-42363.0,-41332.0,-41332.0,,-32668.0,--,111198,118078,--,--,-6880,--,--,-6880,--,-43785.0,1422.0,8664,-41035,-297,,,,,,,,,,,
3311,閎暉,,,,104869.0,,6986,,--,--,,,--,,,,,34142,--,0,-0.05,,,,,-1963.0,-8949.0,-8949.0,,34142.0,--,556185,479695,--,--,76490,--,--,76490,--,-28379.0,26416.0,43091,-8949,0,,,,,,,,,,,
3312,弘憶國際,,,,82552.0,,4625,,--,--,,,--,,,,,25544,--,--,0.23,,,,,29903.0,25278.0,25278.0,,25544.0,--,2482099,2369575,--,--,112524,--,--,112524,--,29972.0,-69.0,266,25278,--,,,,,,,,,,,
3321,同泰電子,,,,97889.0,,-4839,,--,--,,,--,,,,,-114766,--,--,-1.08,,,,,-132024.0,-127185.0,-127185.0,,-114766.0,--,631119,654788,--,--,-23669,--,--,-23669,--,-121558.0,-10466.0,12419,-127185,--,,,,,,,,,,,
3338,泰碩電子,,,,139324.0,,13031,,--,--,,,--,,,,,80728,--,--,0.61,,,,,65670.0,52639.0,52639.0,,80728.0,--,929607,714932,--,--,214675,--,--,214675,--,75351.0,-9681.0,28089,52639,--,,,,,,,,,,,
3346,麗清,,,,142326.0,,-4819,,--,--,,,--,,,,,73524,--,--,0.38,,,,,21632.0,26451.0,26451.0,,73524.0,--,983600,824339,--,--,159261,--,--,159261,--,16935.0,4697.0,47073,26451,--,,,,,,,,,,,
3356,奇偶科技,,,,125154.0,,4025,,--,--,,,--,,,,,20260,--,563,0.22,,,,,24286.0,20261.0,20261.0,,20823.0,--,358078,222793,--,--,135285,--,--,135285,--,10131.0,14155.0,562,19703,558,,,,,,,,,,,
3376,新日興,,,,177715.0,,94094,,--,--,,,--,,,,,260047,--,0,1.0,,,,,273036.0,178942.0,178942.0,,260047.0,--,2115683,1661429,--,--,454254,--,--,454254,--,276539.0,-3503.0,81105,178942,0,,,,,,,,,,,
3380,明泰科技,,,,541911.0,,8379,,--,--,,,--,,,,,127755,--,--,0.0,,,,,9460.0,1081.0,1081.0,,127755.0,--,3215854,2687998,--,--,527856,--,--,527856,--,-14055.0,23515.0,126674,1081,--,,,,,,,,,,,
3383,新世紀,,,,33672.0,,-944,,--,--,,,--,,,,,-75130,--,0,-0.25,,,,,-77180.0,-76236.0,-76236.0,,-75130.0,--,160838,192088,--,--,-31250,--,--,-31250,--,-64922.0,-12258.0,1106,-76236,0,,,,,,,,,,,
