公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用、承諾及保證責任準備提存,營業費用,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期稅後淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期稅後淨利（淨損）,其他綜合損益（稅後）,本期綜合損益總額（稅後）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,繼續營業單位本期淨利（淨損）,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於共同控制下前手權益,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,其他綜合損益（淨額）,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,利息以外淨收益,淨收益,保險負債準備淨變動,繼續營業單位稅前損益,所得稅（費用）利益,繼續營業單位稅前純益（純損）,繼續營業單位本期純益（純損）,其他綜合損益（稅後淨額）,收入,支出,其他綜合損益
2069,運錩,,,,449752.0,,124136,,--,--,,,,,,,827581,--,--,5.9,,,,,994644.0,870508.0,870508.0,,--,827581.0,--,8553613.0,8052507.0,--,--,501106.0,--,--,501106.0,--,51354.0,943290.0,-42927,870508,--,,,,,,,,,,,
2101,南港輪胎,,,,1207138.0,,157017,,--,--,,,,,,,45953,--,0,0.23,,,,,340423.0,183406.0,183406.0,,--,45953.0,--,10445261.0,8812256.0,--,--,1633005.0,662,372,1632715.0,0,425577.0,-85154.0,-137453,183406,0,,,,,,,,,,,
2102,泰豐輪胎,,,,1258130.0,,-147504,,--,--,,,,,,,-1412111,--,--,-2.67,,,,,-1373072.0,-1225568.0,-1225568.0,,--,-1412111.0,--,5008113.0,4660853.0,--,--,347260.0,--,--,347260.0,--,-910870.0,-462202.0,-186543,-1225568,--,,,,,,,,,,,
2103,台橡,,,,2439413.0,,396773,,--,--,,,,,,,1222054,--,4908,1.44,,,,,1630443.0,1233670.0,1233670.0,,--,1226962.0,--,29751218.0,26262504.0,--,--,3488714.0,--,--,3488714.0,252513,1301814.0,328629.0,-6708,1192186,41484,,,,,,,,,,,
2104,國際中橡,,,,1946737.0,,1316422,,--,--,,,,,,,3494838,--,280073,4.18,,,,,4568881.0,3252459.0,3252459.0,,--,3774911.0,--,24431724.0,17854852.0,--,--,6576872.0,--,--,6576872.0,--,4630135.0,-61254.0,522452,2994196,258263,,,,,,,,,,,
2105,正新,,,,16907753.0,,2335003,,--,--,,,,,,,2823038,--,-61787,1.09,,,,,5909641.0,3574638.0,3574638.0,,--,2761251.0,--,109221209.0,84898267.0,--,--,24322942.0,--,--,24322942.0,--,7415189.0,-1505548.0,-813387,3520320,54318,,,,,,,,,,,
2106,建大,,,,5084484.0,,449496,,-22636,--,,,,,,,689395,--,-5,0.79,,,,,1161294.0,711798.0,689162.0,,--,689390.0,--,31526206.0,25871577.0,--,--,5654629.0,--,--,5654629.0,--,570145.0,591149.0,228,689167,-5,,,,,,,,,,,
2107,厚生,,,,229285.0,,44632,,--,--,,,,,,,182168,--,-7,0.59,,,,,260427.0,215795.0,215795.0,,--,182161.0,--,1373818.0,1043338.0,--,--,330480.0,--,--,330480.0,--,101195.0,159232.0,-33634,215802,-7,,,,,,,,,,,
2108,南帝化工,,,,1314709.0,,538330,,--,--,,,,,,,1509347,--,55970,3.12,,,,,2130060.0,1591730.0,1591730.0,,--,1565317.0,--,13809832.0,10555225.0,--,--,3254607.0,--,--,3254607.0,--,1939898.0,190162.0,-26413,1534951,56779,,,,,,,,,,,
2109,華豐橡膠,,,,883699.0,,36741,,--,--,,,,,,,-164031,--,146531,-0.76,,,,,-116191.0,-152932.0,-152932.0,,--,-17500.0,--,5256328.0,4327030.0,--,--,929298.0,--,--,929298.0,--,45599.0,-161790.0,135432,-253461,100529,,,,,,,,,,,
2114,鑫永銓,,,,156749.0,,92088,,--,--,,,,,,,--,--,--,5.85,,,,,486930.0,394842.0,394842.0,,--,396059.0,--,1843877.0,1203550.0,--,--,640327.0,--,--,640327.0,--,483578.0,3352.0,1217,--,--,,,,,,,,,,,
2115,六暉-KY,,,,291713.0,,88706,,--,--,,,,,,,152911,--,--,2.54,,,,,297169.0,208463.0,208463.0,,--,152911.0,--,2628778.0,2067723.0,--,--,561055.0,--,--,561055.0,--,269342.0,27827.0,-55552,208463,--,,,,,,,,,,,
2201,裕隆汽車,,,,16946883.0,,1538026,,--,--,,,,,,,1490742,--,1668498,1.39,,,,,5385062.0,3847036.0,3847036.0,,--,3159240.0,--,88115701.0,69156046.0,--,--,18959655.0,--,5571,18965226.0,--,2018343.0,3366719.0,-687796,2037032,1810004,,,,,,,,,,,
2204,中華汽車,,,,4292516.0,,418671,,0,--,,,,,,,3298141,--,226279,2.64,,,,,4310713.0,3892042.0,3892042.0,,--,3524420.0,--,34869514.0,28676904.0,--,--,6192610.0,2053,--,6190557.0,--,1898041.0,2412672.0,-367622,3592999,299043,,,,,,,,,,,
2206,三陽工業,,,,5397860.0,,443010,,--,--,,,,,,,1093009,--,-317129,1.26,,,,,1168016.0,725006.0,725006.0,,--,775880.0,--,31350738.0,26052450.0,--,--,5298288.0,--,--,5298288.0,--,-99572.0,1267588.0,50874,1038389,-313383,,,,,,,,,,,
2208,台船公司,,,,823733.0,,-238857,,--,--,,,,,,,-2997207,--,127,-8.87,,,,,-3338941.0,-3100084.0,-3100084.0,,--,-2997080.0,--,13012326.0,15606190.0,--,--,-2593864.0,--,--,-2593864.0,--,-3417597.0,78656.0,103004,-3100211,127,,,,,,,,,,,
2227,裕隆日產,,,,3989973.0,,1786514,,--,--,,,,,,,5562410,--,--,19.63,,,,,7676560.0,5890046.0,5890046.0,,--,5562410.0,--,31257730.0,25931003.0,--,--,5326727.0,--,--,5326727.0,0,1336754.0,6339806.0,-327636,5890046,--,,,,,,,,,,,
2228,劍麟,,,,634852.0,,203042,,--,--,,,,,,,421968,--,--,6.63,,,,,705139.0,502097.0,502097.0,,--,421968.0,--,4223941.0,3061866.0,--,--,1162075.0,--,--,1162075.0,--,527223.0,177916.0,-80129,502097,--,,,,,,,,,,,
2231,為升,,,,705516.0,,241821,,--,--,,,,,,,1057899,--,-47829,9.48,,,,,1281383.0,1039562.0,1039562.0,,--,1010070.0,--,4023647.0,2076464.0,--,--,1947183.0,--,--,1947183.0,--,1241667.0,39716.0,-29492,1087876,-48314,,,,,,,,,,,
2233,宇隆,,,,436539.0,,204694,,--,--,,,,,,,393283,--,-9469,7.05,,,,,616935.0,412241.0,412241.0,,--,383814.0,--,2549783.0,1589446.0,--,--,960337.0,--,--,960337.0,--,523798.0,93137.0,-28427,424314,-12073,,,,,,,,,,,
2236,百達-KY,,,,389374.0,,59499,,--,--,,,,,,,121490,--,17284,3.57,,,,,223585.0,164086.0,164086.0,,--,138774.0,--,2191727.0,1582969.0,--,--,608758.0,--,--,608758.0,--,219384.0,4201.0,-25312,144341,19745,,,,,,,,,,,
2239,英利-KY,,,,2290476.0,,289578,,--,--,,,,,,,842173,--,300667,9.89,,,,,1740905.0,1451327.0,1451327.0,,--,1142840.0,--,21855386.0,17612510.0,--,--,4242876.0,--,--,4242876.0,--,1952400.0,-211495.0,-308487,1123400,327927,,,,,,,,,,,
2243,宏旭-KY,,,,230044.0,,5687,,--,--,,,,,,,-9655,--,--,-0.82,,,,,-28430.0,-34117.0,-34117.0,,--,-9655.0,--,2061361.0,1808575.0,--,--,252786.0,--,--,252786.0,--,22742.0,-51172.0,24462,-34117,--,,,,,,,,,,,
2301,光寶科技,,,,19616436.0,,2817037,,--,--,,,,,,,7602588,--,15918,3.42,,,,,10784121.0,7967084.0,7967084.0,,--,7618506.0,--,207109088.0,180006839.0,--,--,27102249.0,--,--,27102249.0,--,7485813.0,3298308.0,-348578,7956838,10246,,,,,,,,,,,
2302,麗正,,,,162774.0,,24,,--,--,,,,,,,31755,--,--,0.17,,,,,27677.0,27653.0,27653.0,,--,31755.0,--,520371.0,343587.0,--,--,176784.0,--,--,176784.0,--,14010.0,13667.0,4102,27653,--,,,,,,,,,,,
2303,聯電,,,,22159679.0,,-458653,,--,--,,,,,,,8126828,--,-4533832,0.58,,,,,2184399.0,2643052.0,2643052.0,,--,3592996.0,--,151252571.0,128412544.0,--,--,22840027.0,--,--,22840027.0,5116884,5797232.0,-3612833.0,949944,7072990,-4429938,,,,,,,,,,,
2305,全友電腦,,,,324172.0,,30194,,--,--,,,,,,,-57421,--,5581,-0.1,,,,,17417.0,-12777.0,-12777.0,,--,-51840.0,--,584893.0,389330.0,--,--,195563.0,--,--,195563.0,--,-128609.0,146026.0,-39063,-19413,6636,,,,,,,,,,,
2308,台達電,,,,45387664.0,,4152444,,--,--,,,,,,,18813838,--,436782,7.0,,,,,22801028.0,18648584.0,18648584.0,,--,19250620.0,--,237017809.0,173463422.0,--,--,63554387.0,--,--,63554387.0,--,18166723.0,4634305.0,602036,18193093,455491,,,,,,,,,,,
2312,金寶電子,,,,6778570.0,,531670,,--,--,,,,,,,-312488,0,172689,0.41,,,,,1517417.0,985747.0,985747.0,,--,-139799.0,0,132832644.0,124274393.0,--,--,8558251.0,--,--,8558251.0,--,1779681.0,-262264.0,-1125546,550382,435365,,,,,,,,,,,
2313,華通,,,,2604374.0,,1518909,,--,--,,,,,,,2066049,--,--,2.01,,,,,3918640.0,2399731.0,2399731.0,,--,2066049.0,--,50828101.0,43602667.0,--,--,7225434.0,--,--,7225434.0,0,4621060.0,-702420.0,-333682,2399731,--,,,,,,,,,,,
2314,台揚科技,,,,1011169.0,,29561,,--,--,,,,,,,35073,--,-56,0.23,,,,,81670.0,52109.0,52109.0,,--,35017.0,--,7969155.0,6902794.0,--,--,1066361.0,--,--,1066361.0,--,55192.0,26478.0,-17092,52109,0,,,,,,,,,,,
2316,楠梓電,,,,490543.0,,167363,,--,--,,,,,,,102245,--,--,1.34,,,,,467926.0,300563.0,300563.0,,--,102245.0,--,5523819.0,5115407.0,--,--,408412.0,--,--,408412.0,--,-82131.0,550057.0,-198318,300563,--,,,,,,,,,,,
2317,鴻海,,,,195883029.0,,40416017,,--,--,,,,,,,103120437,--,-2223493,8.03,,,,,170251442.0,129835425.0,129835425.0,,--,100896944.0,--,5293803022.0,4961773118.0,--,--,332029904.0,--,--,332029904.0,--,136146875.0,34104567.0,-28938481,129065105,770320,,,,,,,,,,,
2321,東訊,,,,343102.0,,4248,,--,--,,,,,,,63870,--,-8786,-0.32,,,,,-51258.0,-55506.0,-55506.0,,--,55084.0,--,2428662.0,2184577.0,--,--,244085.0,--,--,244085.0,--,-99017.0,47759.0,110590,-46896,-8610,,,,,,,,,,,
2323,中環,,,,1240590.0,,82631,,--,--,,,,,,,525464,--,-16107,0.24,,,,,506030.0,423399.0,423399.0,,--,509357.0,--,8707381.0,8084703.0,--,--,622678.0,--,--,622678.0,--,-617912.0,1123942.0,85958,430204,-6805,,,,,,,,,,,
2324,仁寶電腦,,,,21305345.0,,2200284,,--,--,,,,,,,9278187,--,699001,2.05,,,,,11789585.0,9589301.0,9589301.0,,--,9977188.0,--,967706411.0,937139320.0,--,--,30567091.0,--,--,30567091.0,--,9261746.0,2527839.0,387887,8913365,675936,,,,,,,,,,,
2327,國巨,,,,11937300.0,,6055209,,--,--,,,,,,,33113026,0,-4703,80.3,,,,,39895361.0,33840152.0,33840152.0,,--,33108323.0,0,77155611.0,28310343.0,--,--,48845268.0,--,--,48845268.0,--,36907968.0,2987393.0,-731829,33839293,859,,,,,,,,,,,
2328,廣宇,,,,1140449.0,,411319,,--,--,,,,,,,733654,--,180384,2.29,,,,,1760004.0,1348685.0,1348685.0,,--,914038.0,--,27160517.0,24808493.0,--,--,2352024.0,--,--,2352024.0,--,1211575.0,548429.0,-434647,1185379,163306,,,,,,,,,,,
2329,華泰電子,,,,938200.0,,-250988,,--,--,,,,,,,-157455,--,0,-0.2,,,,,-362536.0,-111548.0,-111548.0,,--,-157455.0,--,15188192.0,14656055.0,--,--,532137.0,--,--,532137.0,--,-406063.0,43527.0,-45907,-111548,0,,,,,,,,,,,
2330,台積電,,,,112149280.0,,46325857,,--,--,,,,,,,360965015,--,56367,13.54,,,,,397510263.0,351184406.0,351184406.0,,--,361021382.0,--,1031473557.0,533487516.0,--,--,497986041.0,111788,--,497874253.0,-2101449,383623524.0,13886739.0,9836976,351130884,53522,,,,,,,,,,,
2331,精英,,,,2840571.0,,7286,,--,--,,,,,,,-40300,--,6670,0.04,,,,,29300.0,22014.0,22014.0,,--,-33630.0,--,31796016.0,29279029.0,--,--,2516987.0,--,--,2516987.0,--,-323584.0,352884.0,-55644,20412,1602,,,,,,,,,,,
2332,友訊科技,,,,5353017.0,,151944,,--,--,,,,,,,13962,--,15722,0.16,,,,,297397.0,145453.0,145453.0,,--,29684.0,--,19383203.0,13781215.0,--,--,5601988.0,--,--,5601988.0,--,248971.0,48426.0,-115769,106374,39079,,,,,,,,,,,
2337,旺宏,,,,7416981.0,,271538,,--,--,,,,,,,8049958,--,-157,4.94,,,,,9264387.0,8992849.0,8992849.0,,--,8049801.0,--,36953032.0,23026713.0,--,--,13926319.0,--,--,13926319.0,--,6509338.0,2755049.0,-943048,8993006,-157,,,,,,,,,,,
2338,光罩,,,,369472.0,,57826,,--,--,,,,,,,200011,--,-52892,1.02,,,,,203646.0,145820.0,145820.0,,--,147119.0,--,2885982.0,2256974.0,--,--,629008.0,--,--,629008.0,--,259536.0,-55890.0,1299,199203,-53383,,,,,,,,,,,
2340,光磊,,,,883865.0,,126854,,--,--,,,,,,,917622,--,33,1.47,,,,,779995.0,653141.0,653141.0,,--,917655.0,--,5364610.0,3742738.0,--,--,1621872.0,--,--,1621872.0,--,738007.0,41988.0,264514,653107,34,,,,,,,,,,,
2342,茂矽,,,,228975.0,,1963,,--,--,,,,,,,171608,--,5878,1.54,,,,,185508.0,183545.0,183545.0,,--,177486.0,--,1852559.0,1497483.0,--,--,355076.0,--,--,355076.0,--,126101.0,59407.0,-6059,177234,6311,,,,,,,,,,,
2344,華邦電,,,,11224406.0,,667242,,--,--,,,,,,,5810825,--,178361,1.87,,,,,8394900.0,7727658.0,7727658.0,,--,5989186.0,--,51190323.0,32039220.0,--,--,19151103.0,--,--,19151103.0,--,7926697.0,468203.0,-1738472,7446496,281162,,,,,,,,,,,
2345,智邦科技,,,,4307389.0,,745558,,--,--,,,,,,,2878151,--,-80,5.33,,,,,3697739.0,2952181.0,2952181.0,,--,2878071.0,--,43092155.0,35312058.0,--,--,7780097.0,--,--,7780097.0,--,3472708.0,225031.0,-74110,2952449,-268,,,,,,,,,,,
2347,聯強國際,,,,9085856.0,,1065475,,--,--,,,,,,,5689430,--,205684,3.96,,,,,7978135.0,6912660.0,6912660.0,,--,5895114.0,--,383194939.0,368696835.0,--,--,14498104.0,--,--,14498104.0,--,5412248.0,2565887.0,-1017546,6607404,305256,,,,,,,,,,,
2348,海悅,,,,214073.0,,11962,,--,--,,,,,,,432173,--,-1525,5.39,,,,,472220.0,460258.0,460258.0,,--,430648.0,--,1129958.0,463741.0,--,--,666217.0,--,--,666217.0,0,452144.0,20076.0,-29610,461783,-1525,,,,,,,,,,,
2349,錸德科技,,,,1579361.0,,181364,,--,--,,,,,,,-1426640,--,-347,-1.01,,,,,-1053138.0,-1234502.0,-1234502.0,,--,-1426987.0,--,9358661.0,8811059.0,--,--,547602.0,--,--,547602.0,--,-1031759.0,-21379.0,-192485,-1292823,58321,,,,,,,,,,,
2351,順德,,,,832364.0,,251651,,--,--,,,,,,,799309,--,59600,4.55,,,,,1140220.0,888569.0,888569.0,,--,858909.0,--,10416495.0,8485037.0,--,--,1931458.0,--,--,1931458.0,--,1099094.0,41126.0,-29660,828880,59689,,,,,,,,,,,
2352,佳世達,,,,14666817.0,,1162457,,--,--,,,,,,,4250635,--,351101,2.05,,,,,5613111.0,4450654.0,4450654.0,,--,4601736.0,--,155783161.0,136540185.0,--,--,19242976.0,--,--,19242976.0,--,4576159.0,1036952.0,151082,4035064,415590,,,,,,,,,,,
2353,宏碁,,,,22256745.0,,1350420,,--,--,,,,,,,2876293,--,-167211,1.01,,,,,4252380.0,2901960.0,2901960.0,,--,2709082.0,--,242270406.0,216442207.0,--,--,25828199.0,--,--,25828199.0,167035,3738489.0,513891.0,-192878,3060429,-158469,,,,,,,,,,,
2354,鴻準,,,,4886359.0,,2181604,,--,--,,,,,,,-29882259,--,2479,6.47,,,,,11332451.0,9150847.0,9150847.0,,--,-29879780.0,--,142057432.0,128564689.0,--,--,13492743.0,--,--,13492743.0,--,8606384.0,2726067.0,-39030627,9146659,4188,,,,,,,,,,,
2355,敬鵬,,,,1180806.0,,212844,,--,--,,,,,,,170801,--,-860,0.41,,,,,375069.0,162225.0,162225.0,,--,169941.0,--,20173888.0,18098029.0,--,--,2075859.0,--,--,2075859.0,--,895053.0,-519984.0,7716,163311,-1086,,,,,,,,,,,
2356,英業達,,,,16390869.0,,2814266,,--,--,,,,,,,5599822,--,-1195603,1.81,,,,,8133262.0,5318996.0,5318996.0,,--,4404219.0,--,506884018.0,483002434.0,--,--,23881584.0,--,--,23881584.0,--,7490715.0,642547.0,-914777,6499856,-1180860,,,,,,,,,,,
2357,華碩,,,,35038642.0,,3643418,,-12069803,--,,,,,,,-3346590,--,1005926,5.7,,,,,20985717.0,17342299.0,5272496.0,,--,-2340664.0,--,354187665.0,302173389.0,--,--,52014276.0,--,--,52014276.0,--,16975634.0,4010083.0,-7613160,4235036,1037460,,,,,,,,,,,
2358,廷鑫,,,,100138.0,,-15576,,--,--,,,,,,,69488,0,0,0.77,,,,,54755.0,70331.0,70331.0,,--,69488.0,0,2332162.0,2147779.0,--,--,184383.0,--,--,184383.0,--,84245.0,-29490.0,-843,70331,0,,,,,,,,,,,
2359,所羅門,,,,629923.0,,57571,,--,--,,,,,,,282047,--,35002,1.65,,,,,374380.0,316809.0,316809.0,,--,317049.0,--,3948938.0,3168334.0,--,--,780604.0,--,--,780604.0,--,150681.0,223699.0,240,282193,34616,,,,,,,,,,,
2360,致茂電子,,,,4418660.0,,760911,,--,--,,,,,,,2546584,--,4082,6.22,,,,,3308090.0,2547179.0,2547179.0,,--,2550666.0,--,16931128.0,9472788.0,--,--,7458340.0,47,0,7458293.0,--,3039633.0,268457.0,3487,2546275,904,,,,,,,,,,,
2362,藍天,,,,3813514.0,,899316,,--,--,,,,,,,847022,--,2334,2.32,,,,,2355675.0,1456359.0,1456359.0,,--,849356.0,--,19796072.0,14515709.0,--,--,5280363.0,--,--,5280363.0,--,1466849.0,888826.0,-607003,1454904,1455,,,,,,,,,,,
2363,矽統科技,,,,433605.0,,15847,,--,--,,,,,,,-1151129,--,--,-0.32,,,,,-159371.0,-175218.0,-175218.0,,--,-1151129.0,--,223085.0,178744.0,--,--,44341.0,--,--,44341.0,--,-389264.0,229893.0,-975911,-175218,0,,,,,,,,,,,
2364,倫飛電腦,,,,279567.0,,-37,,--,--,,,,,,,-72040,--,-14947,-0.35,,,,,-84963.0,-84926.0,-84926.0,,--,-86987.0,--,919537.0,685383.0,--,--,234154.0,--,--,234154.0,--,-45413.0,-39550.0,-2061,-69344,-15582,,,,,,,,,,,
2365,昆盈企業,,,,489613.0,,25139,,--,--,,,,,,,-173898,--,11023,0.4,,,,,120258.0,95119.0,95119.0,,--,-162875.0,--,2019780.0,1571487.0,--,--,448293.0,--,--,448293.0,--,-41320.0,161578.0,-257994,95159,-40,,,,,,,,,,,
2367,燿華,,,,1896191.0,,92152,,--,--,,,,,,,515299,--,-16754,1.06,,,,,731275.0,639123.0,639123.0,,--,498545.0,--,19539609.0,16831845.0,--,--,2707764.0,--,--,2707764.0,--,811573.0,-80298.0,-140578,656651,-17528,,,,,,,,,,,
2368,金像電,,,,2049255.0,,91537,,--,--,,,,,,,235950,--,--,0.42,,,,,320407.0,228870.0,228870.0,,--,235950.0,--,20596419.0,17596269.0,--,--,3000150.0,--,--,3000150.0,-177029,773866.0,-453459.0,7080,228870,--,,,,,,,,,,,
2369,菱生,,,,514837.0,,-36903,,--,--,,,,,,,-186084,--,12047,-0.55,,,,,-232217.0,-195314.0,-195314.0,,--,-174037.0,--,5242959.0,5003563.0,--,--,239396.0,--,--,239396.0,--,-275441.0,43224.0,21277,-207272,11958,,,,,,,,,,,
2371,大同,,,,13062189.0,,1454883,,0,--,,,,,,,-10741961,--,-23338504,-4.75,,,,,-31838025.0,-33292908.0,-33292908.0,,--,-34080465.0,--,60622725.0,63084519.0,--,--,-2461794.0,--,--,-2461794.0,40856,-15483127.0,-16354898.0,-787557,-10642906,-22650002,,,,,,,,,,,
2373,震旦行,,,,4817734.0,,358944,,--,--,,,,,,,1435778,--,104915,6.78,,,,,2009758.0,1650814.0,1650814.0,,--,1540693.0,--,14343895.0,8041199.0,--,--,6302696.0,19138,--,6283558.0,--,1465824.0,543934.0,-110121,1522999,127815,,,,,,,,,,,
2374,佳能,,,,1386152.0,,-89047,,--,--,,,,,,,-1021497,--,33867,-1.64,,,,,-514572.0,-425525.0,-425525.0,,--,-987630.0,--,7635028.0,6988737.0,--,--,646291.0,--,--,646291.0,--,-739861.0,225289.0,-562105,-463048,37523,,,,,,,,,,,
2375,智寶,,,,799873.0,,56129,,--,--,,,,,,,1772175,--,1128787,19.11,,,,,2912142.0,2856013.0,2856013.0,,--,2900962.0,--,2972450.0,2403834.0,--,--,568616.0,--,--,568616.0,--,-231257.0,3143399.0,44949,1749115,1106898,,,,,,,,,,,
2376,技嘉,,,,7847626.0,,456646,,--,--,,,,,,,2581642,--,-70390,4.04,,,,,2952771.0,2496125.0,2496125.0,,--,2511252.0,--,60923590.0,50800376.0,--,--,10123214.0,--,--,10123214.0,--,2275588.0,677183.0,15127,2566512,-70387,,,,,,,,,,,
2377,微星科技,,,,9437736.0,,1110005,,--,--,,,,,,,5944009,--,--,7.15,,,,,7151134.0,6041129.0,6041129.0,,--,5944009.0,--,118527273.0,102397587.0,--,--,16129686.0,--,--,16129686.0,--,6691950.0,459184.0,-97120,6041129,--,,,,,,,,,,,
2379,瑞昱,,,,16696410.0,,306420,,--,--,,,,,,,5054251,--,13,8.57,,,,,4657201.0,4350781.0,4350781.0,,--,5054264.0,--,45805746.0,25344876.0,--,--,20460870.0,--,--,20460870.0,6298,3770758.0,886443.0,703483,4350768,13,,,,,,,,,,,
2380,虹光精密,,,,951759.0,,6369,,--,--,,,,,,,-508766,--,-207,-2.05,,,,,-420049.0,-426418.0,-426418.0,,--,-508973.0,--,2126778.0,1611523.0,--,--,515255.0,--,--,515255.0,--,-436504.0,16455.0,-82555,-426184,-234,,,,,,,,,,,
2382,廣達,,,,29576465.0,,3844048,,--,--,,,,,,,15594741,--,213088,3.92,,,,,19176409.0,15332361.0,15332361.0,,--,15807829.0,--,1027991038.0,984117743.0,--,--,43873295.0,2595,1261,43871961.0,--,14295496.0,4880913.0,475468,15118553,213808,,,,,,,,,,,
2383,台光電子,,,,1820917.0,,1072437,,--,--,,,,,,,1562850,--,2760,5.48,,,,,2826870.0,1754433.0,1754433.0,,--,1565610.0,--,22890928.0,18314678.0,--,--,4576250.0,--,--,4576250.0,--,2755333.0,71537.0,-188823,1751378,3055,,,,,,,,,,,
2385,群光電子,,,,7967228.0,,1056563,,--,--,,,,,,,3203987,--,257830,5.22,,,,,5035472.0,3978909.0,3978909.0,,--,3461817.0,--,87260406.0,74643642.0,--,--,12616764.0,--,--,12616764.0,--,4649536.0,385936.0,-517092,3590711,388198,,,,,,,,,,,
2387,精元電腦,,,,1092426.0,,212218,,--,--,,,,,,,-344,--,-4192,0.62,,,,,338187.0,125969.0,125969.0,,--,-4536.0,--,10437089.0,9203001.0,--,--,1234088.0,--,--,1234088.0,--,141662.0,196525.0,-130505,130354,-4385,,,,,,,,,,,
2388,威盛電子,,,,2545569.0,,18779,,--,--,,,,,,,46769,--,7605,0.14,,,,,96620.0,77841.0,77841.0,,--,54374.0,--,4796841.0,3480323.0,--,--,1316518.0,--,--,1316518.0,--,-1229051.0,1325671.0,-23467,68793,9048,,,,,,,,,,,
2390,云辰,,,,267890.0,,-8696,,--,--,,,,,,,-176863,--,54,-0.81,,,,,-181787.0,-173091.0,-173091.0,,--,-176809.0,--,672356.0,553042.0,--,--,119314.0,--,--,119314.0,--,-148576.0,-33211.0,-3718,-173139,48,,,,,,,,,,,
2392,正崴,,,,7534282.0,,338853,,--,--,,,,,,,-88303,--,-77097,1.2,,,,,883038.0,544185.0,544185.0,,--,-165400.0,--,87910961.0,80250155.0,--,--,7660806.0,--,--,7660806.0,--,126524.0,756514.0,-709585,608100,-63915,,,,,,,,,,,
2393,億光電子,,,,4765510.0,,260880,,--,--,,,,,,,410915,--,63890,1.8,,,,,1123959.0,863079.0,863079.0,,--,474805.0,--,24089291.0,18434713.0,--,--,5654578.0,0,0,5654578.0,--,889068.0,234891.0,-388274,793069,70010,,,,,,,,,,,
2395,研華,,,,11196049.0,,1677741,,--,--,,,,,,,5807959,--,16326,9.02,,,,,7994489.0,6316748.0,6316748.0,,--,5824285.0,--,48726518.0,30063070.0,--,--,18663448.0,--,--,18663448.0,--,7467399.0,527090.0,-492463,6294657,22091,,,,,,,,,,,
2397,友通資訊,,,,759144.0,,184833,,--,--,,,,,,,613798,--,--,5.28,,,,,790170.0,605337.0,605337.0,,--,613798.0,--,5211122.0,3670331.0,--,--,1540791.0,--,--,1540791.0,--,781647.0,8523.0,8461,605337,--,,,,,,,,,,,
2399,映泰,,,,353795.0,,-8682,,--,--,,,,,,,-253202,--,50790,-1.37,,,,,-199178.0,-190496.0,-190496.0,,--,-202412.0,--,3040055.0,2750636.0,--,--,289419.0,--,--,289419.0,--,-64376.0,-134802.0,-11916,-243252,52756,,,,,,,,,,,
2401,凌陽科技,,,,2518850.0,,61667,,--,--,,,,,,,-120733,--,131695,0.01,,,,,203990.0,142323.0,142323.0,,--,10962.0,--,6077733.0,3648349.0,--,--,2429384.0,--,--,2429384.0,-324,-89790.0,293780.0,-131361,5616,136707,,,,,,,,,,,
2402,毅嘉科技,,,,427957.0,,35362,,--,--,,,,,,,93768,--,--,0.47,,,,,180472.0,145110.0,145110.0,,--,93768.0,--,7231688.0,6721113.0,--,--,510575.0,--,--,510575.0,--,82618.0,97854.0,-51342,145110,--,,,,,,,,,,,
2404,漢唐,,,,811341.0,,762853,,--,--,,,,,,,1155079,--,119412,9.42,,,,,3037022.0,2274169.0,2274169.0,,--,1274491.0,--,18127934.0,14944493.0,--,--,3183441.0,--,--,3183441.0,--,2372100.0,664922.0,-999678,2147566,126603,,,,,,,,,,,
2405,浩鑫,,,,788404.0,,-38929,,0,--,,,,,,,-125129,--,--,-0.4,,,,,-174761.0,-135832.0,-135832.0,,--,-125129.0,--,4204530.0,3588798.0,--,--,615732.0,--,--,615732.0,0,-172672.0,-2089.0,10703,-135832,--,,,,,,,,,,,
2406,國碩科技,,,,1020462.0,,30936,,--,--,,,,,,,-1447839,--,-745604,-4.21,,,,,-2131889.0,-2162825.0,-2162825.0,,--,-2193443.0,--,9378711.0,9520529.0,--,--,-141818.0,--,--,-141818.0,1178427,16147.0,-2148036.0,-30618,-1428791,-734034,,,,,,,,,,,
