公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用、承諾及保證責任準備提存,營業費用,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期稅後淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期稅後淨利（淨損）,其他綜合損益（稅後）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額（稅後）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,繼續營業單位本期淨利（淨損）,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,本期綜合損益總額,淨利（淨損）歸屬於共同控制下前手權益,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,其他綜合損益（淨額）,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,利息以外淨收益,淨收益,保險負債準備淨變動,繼續營業單位稅前損益,所得稅（費用）利益,繼續營業單位稅前純益（純損）,繼續營業單位本期純益（純損）,其他綜合損益（稅後淨額）,收入,支出,其他綜合損益
2731,雄獅旅遊,,,,1530321.0,,47123,,--,--,,,--,,,,,163976,--,10477,2.23,,,,,211893.0,164770.0,164770.0,,174453.0,--,15305125.0,13667723.0,--,--,1637402.0,--,--,1637402.0,--,107081.0,104812.0,9683,155947,8823,,,,,,,,,,,
2739,寒舍餐旅,,,,731613.0,,9089,,--,--,,,--,,,,,27872,--,--,0.31,,,,,43274.0,34185.0,34185.0,,27872.0,--,2229507.0,1357296.0,--,--,872211.0,--,--,872211.0,-7935,132663.0,-89389.0,-6313,34185,--,,,,,,,,,,,
2748,雲品,,,,221564.0,,28244,,--,--,,,--,,,,,--,--,--,1.6,,,,,133218.0,104974.0,104974.0,,104974.0,--,1198777.0,826821.0,--,--,371956.0,--,--,371956.0,--,150392.0,-17174.0,--,--,--,,,,,,,,,,,
2841,台灣土地,,,,419147.0,,5523,,--,--,,,--,,,,,700960,--,772,0.12,,,,,93874.0,88351.0,88351.0,,701732.0,--,185027.0,84340.0,--,--,100687.0,--,--,100687.0,--,-318460.0,412334.0,613381,87579,772,,,,,,,,,,,
2901,欣欣大眾,,,,43751.0,,3312,,--,--,,,--,,,,,--,--,--,0.18,,,,,16559.0,13247.0,13247.0,,13474.0,--,65103.0,8346.0,--,--,56757.0,--,--,56757.0,--,13006.0,3553.0,227,--,--,,,,,,,,,,,
2903,遠百,,,,7405695.0,,457940,,--,--,,,--,,,,,1859160,--,123192,0.49,,,,,1293895.0,835955.0,835955.0,,1982352.0,--,17802047.0,8383531.0,--,--,9418516.0,--,--,9418516.0,--,2012821.0,-718926.0,1146397,687622,148333,,,,,,,,,,,
2904,匯僑,,,,32811.0,,18536,,--,--,,,--,,,,,70555,--,14,1.05,,,,,90916.0,72380.0,72380.0,,70569.0,--,256598.0,129682.0,--,--,126916.0,--,--,126916.0,--,94105.0,-3189.0,-1811,72366,14,,,,,,,,,,,
2906,高林實,,,,750735.0,,42992,,--,--,,,--,,,,,92186,--,56638,0.08,,,,,112771.0,69779.0,69779.0,,148824.0,--,3554180.0,2682991.0,--,--,871189.0,--,--,871189.0,--,120454.0,-7683.0,79045,16823,52956,,,,,,,,,,,
2908,特力,,,,4929293.0,,33076,,--,--,,,--,,,,,-216911,--,3014,-0.4,,,,,-167815.0,-200891.0,-200891.0,,-213897.0,--,19213795.0,13820435.0,--,--,5393360.0,--,--,5393360.0,--,464067.0,-631882.0,-13006,-203903,3012,,,,,,,,,,,
2910,統領,,,,118078.0,,1559,,--,--,,,--,,,,,62959,--,0,0.33,,,,,59431.0,57872.0,57872.0,,62959.0,--,270479.0,143758.0,--,--,126721.0,0,0,126721.0,--,8643.0,50788.0,5087,57872,0,,,,,,,,,,,
2911,麗嬰房,,,,1311611.0,,-8632,,--,--,,,--,,,,,-133634,--,-32813,-0.79,,,,,-198594.0,-189962.0,-189962.0,,-166447.0,--,2507469.0,1433911.0,--,--,1073558.0,--,--,1073558.0,--,-238053.0,39459.0,23515,-154891,-35071,,,,,,,,,,,
2912,統一超,,,,36373262.0,,1452800,,--,--,,,--,,,,,5982917,--,820336,5.29,,,,,7682970.0,6230170.0,6230170.0,,6803253.0,--,125033319.0,82099651.0,--,--,42933668.0,--,--,42933668.0,--,6560406.0,1122564.0,573083,5497751,732419,,,,,,,,,,,
2913,台灣農林,,,,146187.0,,-19389,,--,--,,,--,,,,,--,--,--,0.04,,,,,8868.0,28257.0,28257.0,,3963.0,--,148965.0,86324.0,--,--,62641.0,--,--,62641.0,--,-83546.0,92414.0,-24294,--,--,,,,,,,,,,,
2915,潤泰全球,,,,467703.0,,27672,,--,--,,,--,,,,,42071149,--,74554,11.04,,,,,6106963.0,6079291.0,6079291.0,,42145703.0,--,1994640.0,1409538.0,--,--,585102.0,--,--,585102.0,--,117399.0,5989564.0,36066412,5878664,200627,,,,,,,,,,,
2923,鼎固-KY,,,,631156.0,,411458,,7879732,--,,,--,,,,,9551448,--,65897,5.0,,,,,1231943.0,820485.0,8700217.0,,9617345.0,--,3329709.0,1732514.0,--,--,1597195.0,--,--,1597195.0,-9120,956919.0,275024.0,917128,8695501,4716,,,,,,,,,,,
2929,淘帝-KY,,,,506771.0,,192465,,--,--,,,--,,,,,575161,--,--,6.39,,,,,716678.0,524213.0,524213.0,,575161.0,--,3099658.0,1886982.0,--,--,1212676.0,--,--,1212676.0,--,705905.0,10773.0,50948,524213,--,,,,,,,,,,,
2936,客思達-KY,,,,1691328.0,,-10472,,--,--,,,--,,,,,10261,--,--,-0.39,,,,,-39833.0,-29361.0,-29361.0,,10261.0,--,5941541.0,4239371.0,--,--,1702170.0,--,--,1702170.0,--,10842.0,-50675.0,39622,-29361,--,,,,,,,,,,,
2939,凱羿-KY,,,,173355.0,,35494,,--,--,,,--,,,,,123123,--,2512,2.61,,,,,161097.0,125603.0,125603.0,,125635.0,--,1056793.0,760062.0,--,--,296731.0,--,--,296731.0,-1034,122342.0,38755.0,32,123209,2394,,,,,,,,,,,
3002,歐格電子,,,,87303.0,,7020,,--,--,,,--,,,,,69868,--,739,0.3,,,,,37480.0,30460.0,30460.0,,70607.0,--,318556.0,228466.0,--,--,90090.0,--,--,90090.0,--,2787.0,34693.0,40147,30482,-22,,,,,,,,,,,
3003,健和興,,,,263513.0,,82526,,--,--,,,--,,,,,190467,--,5978,1.34,,,,,295602.0,213076.0,213076.0,,196445.0,--,1685367.0,1161125.0,--,--,524242.0,--,--,524242.0,--,260729.0,34873.0,-16631,209220,3856,,,,,,,,,,,
3004,豐達科技,,,,180338.0,,57089,,--,--,,,--,,,,,171517,--,0,3.2,,,,,225531.0,168442.0,168442.0,,171517.0,--,1349823.0,941791.0,--,--,408032.0,--,--,408032.0,--,227694.0,-2163.0,3075,168442,0,,,,,,,,,,,
3005,神基科技,,,,2223930.0,,311101,,--,--,,,--,,,,,1042627,--,124969,1.45,,,,,1266740.0,955639.0,955639.0,,1167596.0,--,12718672.0,9212559.0,--,--,3506113.0,--,--,3506113.0,30065,1312248.0,-45508.0,211957,837366,118273,,,,,,,,,,,
3006,晶豪科技,,,,585906.0,,37965,,--,--,,,--,,,,,190243,--,-1349,0.73,,,,,240703.0,202738.0,202738.0,,188894.0,--,5660998.0,4928958.0,--,--,732040.0,--,--,732040.0,--,146134.0,94569.0,-13844,204087,-1349,,,,,,,,,,,
3008,大立光,,,,2359097.0,,3441625,,0,--,,,--,,,,,11920490,0,0,86.51,,,,,15046595.0,11604970.0,11604970.0,,11920490.0,0,23904244.0,7802122.0,--,--,16102122.0,0,8307,16110429.0,--,13751332.0,1295263.0,315520,11604970,0,,,,,,,,,,,
3010,華立,,,,1247253.0,,195562,,--,--,,,--,,,,,720974,--,92457,2.85,,,,,924283.0,728721.0,728721.0,,813431.0,--,26107373.0,24107910.0,--,--,1999463.0,--,--,1999463.0,--,752210.0,172073.0,84710,659412,69309,,,,,,,,,,,
3011,今皓,,,,117928.0,,-971,,--,--,,,--,,,,,-22555,--,--,-0.37,,,,,-43036.0,-42065.0,-42065.0,,-22555.0,--,652464.0,582886.0,--,--,69578.0,--,--,69578.0,--,-48350.0,5314.0,19510,-42065,--,,,,,,,,,,,
3013,晟銘電子,,,,178299.0,,14495,,--,--,,,--,,,,,35365,--,11612,0.18,,,,,51329.0,36834.0,36834.0,,46977.0,--,2713855.0,2494193.0,--,--,219662.0,--,--,219662.0,--,41363.0,9966.0,10143,29373,7461,,,,,,,,,,,
3014,聯陽,,,,599929.0,,56137,,--,--,,,--,,,,,247296,--,-183,1.41,,,,,279553.0,223416.0,223416.0,,247113.0,--,1612998.0,747743.0,--,--,865255.0,--,--,865255.0,--,265326.0,14227.0,23697,223599,-183,,,,,,,,,,,
3015,全漢,,,,790450.0,,5812,,--,--,,,--,,,,,667587,--,8339,-0.18,,,,,-28887.0,-34699.0,-34699.0,,675926.0,--,6579538.0,5956700.0,--,--,622838.0,-158,--,622996.0,--,-167454.0,138567.0,710625,-35049,350,,,,,,,,,,,
3016,嘉晶,,,,123755.0,,14492,,--,--,,,--,,,,,30754,--,--,0.11,,,,,45048.0,30556.0,30556.0,,30754.0,--,2020990.0,1858555.0,--,--,162435.0,--,--,162435.0,--,38680.0,6368.0,198,30556,--,,,,,,,,,,,
3017,奇鋐科技,,,,1397110.0,,201779,,--,--,,,--,,,,,533086,--,-8835,1.16,,,,,601855.0,400076.0,400076.0,,524251.0,--,16398248.0,14596733.0,--,--,1801515.0,--,--,1801515.0,--,404405.0,197450.0,124175,411137,-11061,,,,,,,,,,,
3018,同開科技,,,,94057.0,,-11556,,--,--,,,--,,,,,-6070,--,-7212,-0.09,,,,,-25540.0,-13984.0,-13984.0,,-13282.0,--,545049.0,489768.0,--,--,55281.0,--,--,55281.0,--,-38776.0,13236.0,702,-6278,-7706,,,,,,,,,,,
3019,亞洲光學,,,,1062714.0,,141218,,--,--,,,--,,,,,629250,--,215068,1.79,,,,,821924.0,680706.0,680706.0,,844318.0,--,9177773.0,7451727.0,--,--,1726046.0,--,--,1726046.0,--,663332.0,158592.0,163612,504064,176642,,,,,,,,,,,
3021,鴻名企業,,,,184459.0,,23076,,--,--,,,--,,,,,84944,--,4,0.74,,,,,93389.0,70313.0,70313.0,,84948.0,--,1226569.0,958879.0,--,--,267690.0,--,--,267690.0,--,83231.0,10158.0,14635,70309,4,,,,,,,,,,,
3022,威強電,,,,643639.0,,127153,,--,--,,,--,,,,,466141,--,0,1.48,,,,,565277.0,438124.0,438124.0,,466141.0,--,2889212.0,1901020.0,--,--,988192.0,--,-60,988132.0,--,344493.0,220784.0,28017,438124,0,,,,,,,,,,,
3023,信邦電子,,,,1255001.0,,296840,,--,--,,,--,,,,,980317,--,-15604,3.83,,,,,1154693.0,857853.0,857853.0,,964713.0,--,8839801.0,6567345.0,--,--,2272456.0,--,--,2272456.0,--,1017455.0,137238.0,106860,874467,-16614,,,,,,,,,,,
3024,憶聲電子,,,,161616.0,,7920,,--,--,,,--,,,,,80170,--,1818,0.14,,,,,48367.0,40447.0,40447.0,,81988.0,--,689126.0,511023.0,--,--,178103.0,--,--,178103.0,--,16487.0,31880.0,41541,37989,2458,,,,,,,,,,,
3025,星通,,,,121193.0,,6274,,0,--,,,--,,,,,20819,--,-114,0.29,,,,,26777.0,20503.0,20503.0,,20705.0,--,254606.0,112424.0,--,--,142182.0,--,--,142182.0,0,20989.0,5788.0,202,20617,-114,,,,,,,,,,,
3026,禾伸堂,,,,999720.0,,195848,,--,--,,,--,,,,,550116,--,-56864,3.4,,,,,668963.0,473115.0,473115.0,,493252.0,--,6784793.0,5216149.0,--,--,1568644.0,--,--,1568644.0,--,568924.0,100039.0,20137,537499,-64384,,,,,,,,,,,
3027,盛達電業,,,,127663.0,,2962,,0,--,,,--,,,,,6806,--,1737,-0.04,,,,,1045.0,-1917.0,-1917.0,,8543.0,--,333787.0,215491.0,--,--,118296.0,--,--,118296.0,0,-9367.0,10412.0,10460,-3569,1652,,,,,,,,,,,
3028,增你強,,,,555811.0,,64203,,--,--,,,--,,,,,253244,--,0,0.6,,,,,192236.0,128033.0,128033.0,,253244.0,--,12913028.0,12120730.0,--,--,792298.0,--,--,792298.0,--,236487.0,-44251.0,125211,128033,0,,,,,,,,,,,
3029,零壹科技,,,,215577.0,,49620,,--,--,,,--,,,,,190727,--,-898,1.5,,,,,233466.0,183846.0,183846.0,,189829.0,--,4097742.0,3669878.0,--,--,427864.0,--,--,427864.0,--,212287.0,21179.0,5983,184744,-898,,,,,,,,,,,
3030,德律科技,,,,622307.0,,131132,,--,--,,,--,,,,,527827,--,--,2.2,,,,,651565.0,520433.0,520433.0,,527827.0,--,2196091.0,953131.0,--,--,1242960.0,--,--,1242960.0,--,620653.0,30912.0,7394,520433,--,,,,,,,,,,,
3031,佰鴻工業,,,,141948.0,,6469,,--,--,,,--,,,,,214578,--,-1897,0.53,,,,,102149.0,95680.0,95680.0,,212681.0,--,851766.0,661444.0,--,--,190322.0,--,--,190322.0,--,48374.0,53775.0,117001,98821,-3141,,,,,,,,,,,
3032,偉訓科技,,,,437018.0,,45857,,--,--,,,--,,,,,155693,--,39523,1.14,,,,,204761.0,158904.0,158904.0,,195216.0,--,3627330.0,3088003.0,--,--,539327.0,0,0,539327.0,0,102309.0,102452.0,36312,127726,31178,,,,,,,,,,,
3033,威健,,,,998790.0,,55993,,--,--,,,--,,,,,186613,--,--,0.47,,,,,216777.0,160784.0,160784.0,,186613.0,--,22083531.0,20651467.0,--,--,1432064.0,--,--,1432064.0,--,433274.0,-216497.0,25829,160784,--,,,,,,,,,,,
3034,聯詠,,,,5161750.0,,970068,,0,--,,,--,,,,,4217492,--,0,6.73,,,,,5064739.0,4094671.0,4094671.0,,4217492.0,--,31251203.0,21122048.0,--,--,10129155.0,--,--,10129155.0,--,4967405.0,97334.0,122821,4094671,0,,,,,,,,,,,
3035,智原,,,,1159251.0,,35089,,--,--,,,--,,,,,240239,--,-3121,0.61,,,,,184303.0,149214.0,149214.0,,237118.0,--,2312281.0,1011818.0,--,--,1300463.0,--,--,1300463.0,--,141212.0,43091.0,87904,152517,-3303,,,,,,,,,,,
3036,文曄科技,,,,2663085.0,,344334,,--,--,,,--,,,,,1231749,--,163,1.74,,,,,1351246.0,1006912.0,1006912.0,,1231912.0,--,142222206.0,137212895.0,--,--,5009311.0,--,--,5009311.0,--,2346226.0,-994980.0,225000,1006751,161,,,,,,,,,,,
3037,欣興電子,,,,3623580.0,,372098,,--,--,,,--,,,,,1038541,--,-67831,0.63,,,,,1227434.0,855336.0,855336.0,,970710.0,--,37013988.0,32457701.0,--,--,4556287.0,--,--,4556287.0,-5873,926834.0,300600.0,115374,918539,-63203,,,,,,,,,,,
3038,全台,,,,226638.0,,24972,,--,--,,,--,,,,,162502,--,2585,0.9,,,,,159217.0,134245.0,134245.0,,165087.0,--,1903571.0,1547076.0,--,--,356495.0,--,--,356495.0,0,129857.0,29360.0,30842,134317,-72,,,,,,,,,,,
3040,遠見,,,,20320.0,,14551,,--,--,,,--,,,,,56052,--,--,0.61,,,,,53252.0,38701.0,38701.0,,56052.0,--,95557.0,38011.0,--,--,57546.0,--,--,57546.0,--,37226.0,16026.0,17351,38701,0,,,,,,,,,,,
3041,揚智,,,,578907.0,,-45157,,--,--,,,--,,,,,-188194,--,292,-0.66,,,,,-240781.0,-195624.0,-195624.0,,-187902.0,--,994469.0,686926.0,--,--,307543.0,--,--,307543.0,--,-271364.0,30583.0,7722,-195932,308,,,,,,,,,,,
3042,晶技,,,,604607.0,,33159,,--,--,,,--,,,,,309558,--,0,0.69,,,,,247478.0,214319.0,214319.0,,309558.0,--,3568241.0,2772785.0,--,--,795456.0,--,--,795456.0,--,190849.0,56629.0,95239,214319,0,,,,,,,,,,,
3043,科風,,,,59650.0,,109,,--,--,,,--,,,,,63343,--,-2125,0.33,,,,,64048.0,63939.0,63939.0,,61218.0,0,549902.0,424928.0,--,--,124974.0,--,--,124974.0,--,65324.0,-1276.0,-2721,66076,-2137,,,,,,,,,,,
3044,健鼎科技,,,,2015299.0,,665238,,--,--,,,--,,,,,2760857,--,89,4.5,,,,,3032522.0,2367284.0,2367284.0,,2760946.0,--,25343602.0,20665855.0,--,--,4677747.0,--,--,4677747.0,-102597,2559851.0,472671.0,393662,2367195,89,,,,,,,,,,,
3045,台灣大,,,,8021158.0,,1626947,,--,--,,,--,,,,,7500702,--,424160,2.29,,,,,8313431.0,6686484.0,6686484.0,,7924862.0,--,59487224.0,43171809.0,--,--,16315415.0,--,--,16315415.0,259807,8554064.0,-240633.0,1238378,6276674,409810,,,,,,,,,,,
3046,建碁,,,,266297.0,,4215,,--,--,,,--,,,,,9814,--,875,0.11,,,,,12927.0,8712.0,8712.0,,10689.0,--,924336.0,663797.0,--,--,260539.0,--,--,260539.0,--,-5758.0,18685.0,1977,7901,811,,,,,,,,,,,
3047,訊舟科技,,,,648543.0,,50329,,--,--,,,--,,,,,93037,--,43227,0.48,,,,,181372.0,131043.0,131043.0,,136264.0,--,2844855.0,2135907.0,--,--,708948.0,--,--,708948.0,--,60405.0,120967.0,5221,88827,42216,,,,,,,,,,,
3048,益登,,,,790150.0,,44801,,--,--,,,--,,,,,195778,--,1073,0.59,,,,,176520.0,131719.0,131719.0,,196851.0,--,40181316.0,38899517.0,--,--,1281799.0,--,--,1281799.0,--,491649.0,-315129.0,65132,130646,1073,,,,,,,,,,,
3049,和鑫,,,,127389.0,,66894,,--,--,,,--,,,,,520120,--,-8570,0.71,,,,,578444.0,511550.0,511550.0,,511550.0,--,2074449.0,1325444.0,--,--,749005.0,--,--,749005.0,--,621616.0,-43172.0,--,520120,-8570,,,,,,,,,,,
3050,鈺德科技,,,,97655.0,,1966,,0,--,,,--,,,,,74970,--,4993,0.51,,,,,81743.0,79777.0,79777.0,,79963.0,--,449491.0,288959.0,--,--,160532.0,--,--,160532.0,--,62877.0,18866.0,186,74784,4993,,,,,,,,,,,
3051,力特光電,,,,158569.0,,24804,,--,--,,,--,,,,,-125605,--,--,-0.38,,,,,-100135.0,-124939.0,-124939.0,,-125605.0,--,1177862.0,992490.0,--,--,185372.0,--,--,185372.0,--,26803.0,-126938.0,-666,-124939,--,,,,,,,,,,,
3052,夆典,,,,67279.0,,-9730,,--,--,,,--,,,,,-38303,--,-392,-0.2,,,,,-50873.0,-41143.0,-41143.0,,-38695.0,--,566587.0,546054.0,--,--,20533.0,--,--,20533.0,--,-46746.0,-4127.0,2448,-40852,-291,,,,,,,,,,,
3054,立萬利,,,,45628.0,,4953,,--,--,,,--,,,,,-54562,--,--,0.04,,,,,8535.0,3582.0,3582.0,,-54562.0,--,42888.0,39087.0,--,--,3801.0,--,--,3801.0,--,-41827.0,50362.0,-58144,3582,--,,,,,,,,,,,
3055,蔚華科技,,,,268601.0,,22780,,--,--,,,--,,,,,27032,--,-2011,0.4,,,,,59842.0,37062.0,37062.0,,25021.0,--,1133786.0,878499.0,--,--,255287.0,--,--,255287.0,16861,3547.0,56295.0,-12041,37867,-805,,,,,,,,,,,
3056,總太地產,,,,86156.0,,4457,,--,--,,,--,,,,,-44082,--,--,-0.21,,,,,-39626.0,-44083.0,-44083.0,,-44082.0,--,198549.0,155575.0,--,--,42974.0,--,--,42974.0,--,-43182.0,3556.0,1,-44083,--,,,,,,,,,,,
3057,喬鼎資訊,,,,332365.0,,449,,--,--,,,--,,,,,-133827,--,25,-0.9,,,,,-145276.0,-145725.0,-145725.0,,-133802.0,--,594127.0,400471.0,--,--,193656.0,--,0,193656.0,0,-138709.0,-6567.0,11923,-145682,-43,,,,,,,,,,,
3058,立德電子,,,,326464.0,,2084,,--,--,,,--,,,,,15541,--,-9,-0.2,,,,,-30715.0,-32799.0,-32799.0,,15532.0,--,2230084.0,1954883.0,--,--,275201.0,--,--,275201.0,--,-51263.0,20548.0,48331,-32784,-15,,,,,,,,,,,
3059,華晶科技,,,,570824.0,,18305,,--,--,,,--,,,,,119789,--,-32047,0.16,,,,,25200.0,6895.0,6895.0,,87742.0,--,3220789.0,2708106.0,--,--,512683.0,--,--,512683.0,--,-58141.0,83341.0,80847,44792,-37897,,,,,,,,,,,
3060,銘異,,,,316577.0,,-44788,,--,--,,,--,,,,,-186605,--,-16232,-1.65,,,,,-289575.0,-244787.0,-244787.0,,-202837.0,--,2638672.0,2618447.0,--,--,20225.0,--,--,20225.0,--,-296352.0,6777.0,41950,-226378,-18409,,,,,,,,,,,
3062,建漢科技,,,,215206.0,,10829,,--,--,,,--,,,,,42339,--,--,0.13,,,,,53127.0,42298.0,42298.0,,42339.0,--,2855387.0,2632743.0,--,--,222644.0,--,--,222644.0,--,7438.0,45689.0,41,42298,--,,,,,,,,,,,
3090,日電貿,,,,362560.0,,126199,,--,--,,,--,,,,,377864,--,14450,1.68,,,,,437198.0,310999.0,310999.0,,392314.0,--,4357776.0,3604640.0,--,--,753136.0,--,--,753136.0,--,390576.0,46622.0,81315,299457,11542,,,,,,,,,,,
3094,聯傑國際,,,,73417.0,,1787,,--,--,,,--,,,,,17146,--,9,0.19,,,,,17834.0,16047.0,16047.0,,17155.0,--,107068.0,37355.0,--,--,69713.0,--,--,69713.0,--,-3704.0,21538.0,1108,16038,9,,,,,,,,,,,
3130,一零四,,,,565443.0,,26860,,--,--,,,--,,,,,140160,--,156,4.21,,,,,166545.0,139685.0,139685.0,,140316.0,--,807963.0,81998.0,--,--,725965.0,--,--,725965.0,--,160522.0,6023.0,631,139608,77,,,,,,,,,,,
3149,正達國際,,,,94462.0,,311,,--,--,,,--,,,,,-53721,--,--,0.01,,,,,2570.0,2259.0,2259.0,,-53721.0,--,1381935.0,1424729.0,--,--,-42794.0,--,--,-42794.0,--,-137256.0,139826.0,-55980,2259,--,,,,,,,,,,,
3164,景岳生技,,,,75816.0,,12133,,0,--,,,--,,,,,47039,--,108,0.51,,,,,57278.0,45145.0,45145.0,,47147.0,--,177328.0,58259.0,--,--,119069.0,--,--,119069.0,--,43253.0,14025.0,2002,45337,-192,,,,,,,,,,,
3167,大量科技,,,,217618.0,,26384,,--,--,,,--,,,,,101777,--,-559,1.09,,,,,113186.0,86802.0,86802.0,,101218.0,--,954955.0,670090.0,--,--,284865.0,--,--,284865.0,--,67247.0,45939.0,14416,87361,-559,,,,,,,,,,,
3189,景碩科技,,,,2335236.0,,53315,,--,--,,,--,,,,,-1725152,--,-9529,-3.91,,,,,-1717707.0,-1771022.0,-1771022.0,,-1734681.0,--,10093717.0,9331638.0,--,--,762079.0,--,--,762079.0,--,-1573157.0,-144550.0,36341,-1752367,-18655,,,,,,,,,,,
3209,全科,,,,470669.0,,20570,,--,--,,,--,,,,,103321,--,4567,0.55,,,,,118391.0,97821.0,97821.0,,107888.0,--,17250096.0,16595735.0,--,--,654361.0,--,--,654361.0,--,183692.0,-65301.0,10067,93254,4567,,,,,,,,,,,
3229,晟鈦,,,,90726.0,,-357,,--,--,,,--,,,,,-67804,--,-3720,-0.72,,,,,-72264.0,-71907.0,-71907.0,,-71524.0,--,222232.0,199721.0,--,--,22511.0,--,--,22511.0,--,-68215.0,-4049.0,383,-67753,-4154,,,,,,,,,,,
3231,緯創,,,,13652972.0,,1181400,,--,--,,,--,,,,,3400388,--,1338437,0.8,,,,,4732211.0,3550811.0,3550811.0,,4738825.0,--,411753673.0,393127698.0,--,--,18625975.0,--,--,18625975.0,--,4973003.0,-240792.0,1188014,2241951,1308860,,,,,,,,,,,
3257,虹冠電,,,,119384.0,,-357,,--,--,,,--,,,,,12754,--,--,0.12,,,,,8287.0,8644.0,8644.0,,12754.0,--,253153.0,168395.0,--,--,84758.0,--,--,84758.0,--,-34626.0,42913.0,4110,8644,--,,,,,,,,,,,
3266,昇陽建設,,,,125126.0,,3160,,--,--,,,--,,,,,64654,--,20612,0.16,,,,,71805.0,68645.0,68645.0,,85266.0,--,732352.0,546887.0,--,--,185465.0,--,--,185465.0,--,60339.0,11466.0,16621,57104,11541,,,,,,,,,,,
3296,勝德國際,,,,215246.0,,4232,,--,--,,,--,,,,,45005,--,--,0.31,,,,,34398.0,30166.0,30166.0,,45005.0,--,1417559.0,1170890.0,--,--,246669.0,--,--,246669.0,--,31423.0,2975.0,14839,30166,--,,,,,,,,,,,
3305,昇貿科技,,,,212473.0,,48315,,--,--,,,--,,,,,116498,--,-78,0.72,,,,,132807.0,84492.0,84492.0,,116420.0,--,2553503.0,2207858.0,--,--,345645.0,0,0,345645.0,-1539,131633.0,1174.0,31928,84570,-78,,,,,,,,,,,
3308,聯德電子,,,,69444.0,,-852,,--,--,,,--,,,,,-46749,--,-395,-0.53,,,,,-52994.0,-52142.0,-52142.0,,-47144.0,--,286005.0,285244.0,--,--,761.0,--,--,761.0,--,-68683.0,15689.0,4998,-51744,-398,,,,,,,,,,,
3311,閎暉,,,,229847.0,,14215,,--,--,,,--,,,,,-11792,--,0,-0.32,,,,,-42533.0,-56748.0,-56748.0,,-11792.0,--,1061566.0,928287.0,--,--,133279.0,--,--,133279.0,--,-96568.0,54035.0,44956,-56748,0,,,,,,,,,,,
3312,弘憶國際,,,,172829.0,,18293,,--,--,,,--,,,,,85907,--,--,0.68,,,,,93095.0,74802.0,74802.0,,85907.0,--,5420174.0,5153056.0,--,--,267118.0,--,--,267118.0,--,94289.0,-1194.0,11105,74802,--,,,,,,,,,,,
3321,同泰電子,,,,205571.0,,-17798,,--,--,,,--,,,,,-273858,--,--,-2.38,,,,,-297543.0,-279745.0,-279745.0,,-273858.0,--,1178765.0,1265529.0,--,--,-86764.0,--,--,-86764.0,--,-292335.0,-5208.0,5887,-279745,--,,,,,,,,,,,
3338,泰碩電子,,,,296702.0,,40900,,--,--,,,--,,,,,144855,--,--,1.31,,,,,154255.0,113355.0,113355.0,,144855.0,--,1974257.0,1507028.0,--,--,467229.0,--,--,467229.0,--,170527.0,-16272.0,31500,113355,--,,,,,,,,,,,
3346,麗清,,,,314084.0,,3398,,--,--,,,--,,,,,24553,0,0,0.05,,,,,6921.0,3523.0,3523.0,,24553.0,0,2032562.0,1707204.0,--,--,325358.0,--,--,325358.0,--,11274.0,-4353.0,21030,3523,0,,,,,,,,,,,
3356,奇偶科技,,,,248463.0,,8128,,--,--,,,--,,,,,55855,--,1469,0.56,,,,,59090.0,50962.0,50962.0,,57324.0,--,702001.0,437979.0,--,--,264022.0,--,--,264022.0,--,15559.0,43531.0,6362,49560,1402,,,,,,,,,,,
3376,新日興,,,,398456.0,,303574,,--,--,,,--,,,,,557709,--,0,2.86,,,,,814856.0,511282.0,511282.0,,557709.0,--,4890438.0,3747895.0,--,--,1142543.0,--,--,1142543.0,--,744087.0,70769.0,46427,511282,0,,,,,,,,,,,
3380,明泰科技,,,,1188578.0,,51464,,--,--,,,--,,,,,150129,--,--,0.16,,,,,136667.0,85203.0,85203.0,,150129.0,--,7165290.0,5909123.0,--,--,1256167.0,--,--,1256167.0,--,67589.0,69078.0,64926,85203,--,,,,,,,,,,,
3383,新世紀,,,,68316.0,,-1334,,--,--,,,--,,,,,-152723,--,0,-0.51,,,,,-157688.0,-156354.0,-156354.0,,-152723.0,--,329611.0,398119.0,--,--,-68508.0,--,--,-68508.0,--,-136824.0,-20864.0,3631,-156354,0,,,,,,,,,,,
