公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用及保證責任準備提存（各項提存）,營業費用,繼續營業單位稅前淨利（淨損）,所得稅（費用）利益,繼續營業單位本期稅後淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期稅後淨利（淨損）,其他綜合損益（稅後）,本期綜合損益總額（稅後）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅利益（費用）,繼續營業單位本期淨利（淨損）,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於共同控制下前手權益,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,所得稅費用（利益）,其他綜合損益（淨額）,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,利息以外淨收益,淨收益,呆帳費用及保證責任準備提存,保險負債準備淨變動,繼續營業單位稅前損益,繼續營業單位稅前純益（純損）,繼續營業單位本期純益（純損）,其他綜合損益（稅後淨額）,收入,支出,其他綜合損益
2634,漢翔公司,,,,1130374.0,,,,--,--,,,,,,,1650865,--,--,1.86,,,,,2278789.0,,1747981.0,1747981.0,,--,1650865.0,--,27537414.0,23637272.0,--,--,3900142.0,--,--,3900142.0,--,2769768.0,-490979.0,530808,-97116,1747981,--,,,,,,,,,,,
2636,台驊投控,,,,1527590.0,,,,--,--,,,,,,,125685,--,8659,2.07,,,,,354029.0,,252737.0,252737.0,,--,134344.0,--,10537008.0,8612973.0,--,--,1924035.0,--,--,1924035.0,--,396445.0,-42416.0,101292,-118393,240110,12627,,,,,,,,,,,
2637,慧洋-KY,,,,160213.0,,,,--,--,,,,,,,-2807423,--,-7248,0.71,,,,,418984.0,,418327.0,418327.0,,--,-2814671.0,--,11038548.0,9002279.0,--,--,2036269.0,--,--,2036269.0,--,1876056.0,-1457072.0,657,-3232998,417891,436,,,,,,,,,,,
2642,宅配通,,,,430822.0,,,,--,--,,,,,,,81803,--,--,1.24,,,,,134661.0,,118411.0,118411.0,,--,81803.0,--,3059610.0,2558060.0,--,--,501550.0,--,--,501550.0,--,70728.0,63933.0,16250,-36608,118411,--,,,,,,,,,,,
2701,萬企,,,,30197.0,,,,--,--,,,,,,,--,--,--,0.91,,,,,474583.0,,400421.0,400421.0,,--,298607.0,--,370680.0,177357.0,--,--,193323.0,--,--,193323.0,--,163126.0,311457.0,74162,-101814,--,--,,,,,,,,,,,
2702,華園,,,,897872.0,,,,--,--,,,,,,,-129146,--,--,-0.02,,,,,39802.0,,-2308.0,-2308.0,,--,-129146.0,--,1365015.0,329667.0,--,--,1035348.0,--,--,1035348.0,--,137476.0,-97674.0,42110,-126838,-2308,--,,,,,,,,,,,
2704,國賓,,,,923053.0,,,,--,--,,,,,,,499687,--,-3869,1.21,,,,,517338.0,,438695.0,438695.0,,--,495818.0,--,3094234.0,1751983.0,--,--,1342251.0,--,--,1342251.0,--,419198.0,98140.0,78643,57123,442564,-3869,,,,,,,,,,,
2705,六福,,,,1174200.0,,,,--,--,,,,,,,-1032454,--,--,-3.03,,,,,-1029054.0,,-1029198.0,-1029198.0,,--,-1032454.0,--,3254653.0,2687081.0,--,--,567572.0,--,--,567572.0,--,-606628.0,-422426.0,144,-3256,-1029198,--,,,,,,,,,,,
2706,第一店,,,,31964.0,,,,--,--,,,,,,,--,--,--,1.14,,,,,659871.0,,555094.0,555094.0,,--,344649.0,--,329866.0,93460.0,--,--,236406.0,--,--,236406.0,--,204442.0,455429.0,104777,-210445,--,--,,,,,,,,,,,
2707,晶華酒店,,,,1058317.0,,,,--,--,,,,,,,876070,--,25779,8.37,,,,,1330608.0,,1086869.0,1086869.0,,--,901849.0,--,7004548.0,4656250.0,--,--,2348298.0,--,--,2348298.0,--,1289981.0,40627.0,243739,-185020,1060310,26559,,,,,,,,,,,
2712,遠雄來,,,,119438.0,,,,--,--,,,,,,,--,--,--,0.16,,,,,20181.0,,16433.0,16433.0,,--,16484.0,--,448215.0,309406.0,--,--,138809.0,--,--,138809.0,--,19371.0,810.0,3748,51,--,--,,,,,,,,,,,
2722,夏都,,,,223258.0,,,,--,--,,,,,,,--,--,--,0.88,,,,,117424.0,,94015.0,94015.0,,--,100921.0,--,655827.0,318299.0,--,--,337528.0,--,--,337528.0,-115,114155.0,3269.0,23409,6906,--,--,,,,,,,,,,,
2723,美食-KY,,,,10821988.0,,,,--,--,,,,,,,2005359,--,15347,13.12,,,,,2970247.0,,2154950.0,2154950.0,,--,2020706.0,--,23018413.0,9361739.0,--,--,13656674.0,--,--,13656674.0,--,2834686.0,135561.0,815297,-134244,2138075,16875,,,,,,,,,,,
2727,王品,,,,6822574.0,,,,--,--,,,,,,,443268,--,187305,6.01,,,,,962975.0,,662952.0,662952.0,,--,630573.0,--,15807137.0,7967707.0,--,--,7839430.0,--,--,7839430.0,--,1016856.0,-53881.0,300023,-32379,462837,200115,,,,,,,,,,,
2731,雄獅旅遊,,,,2771001.0,,,,--,--,,,,,,,427954,--,10828,6.5,,,,,562416.0,,464824.0,464824.0,,--,438782.0,--,26783529.0,23581067.0,--,--,3202462.0,--,--,3202462.0,--,431461.0,130955.0,97592,-26042,454678,10146,,,,,,,,,,,
2739,寒舍餐旅,,,,1464140.0,,,,--,--,,,,,,,114534,--,0,1.06,,,,,140275.0,,118685.0,118685.0,,--,114534.0,--,4190709.0,2629416.0,--,--,1561293.0,--,--,1561293.0,-7015,90138.0,50137.0,21590,-4151,118685,0,,,,,,,,,,,
2748,雲品,,,,231094.0,,,,--,--,,,,,,,--,--,--,3.48,,,,,276088.0,,228231.0,228231.0,,--,228231.0,--,1528281.0,1019909.0,--,--,508372.0,--,--,508372.0,--,277278.0,-1190.0,47857,--,--,--,,,,,,,,,,,
2841,台灣土地,,,,814972.0,,,,--,--,,,,,,,474598,--,-5218,0.63,,,,,556649.0,,469874.0,469874.0,,--,469380.0,--,768479.0,127335.0,--,--,641144.0,--,--,641144.0,--,-173828.0,730477.0,86775,-494,475092,-5218,,,,,,,,,,,
2901,欣欣大眾,,,,95562.0,,,,--,--,,,,,,,--,--,--,0.47,,,,,41229.0,,34103.0,34103.0,,--,33215.0,--,149012.0,19889.0,--,--,129123.0,--,--,129123.0,0,33561.0,7668.0,7126,-888,--,--,,,,,,,,,,,
2903,遠百,,,,17406651.0,,,,--,--,,,,,,,1363957,--,321857,1.09,,,,,2698842.0,,1845022.0,1845022.0,,--,1685814.0,--,41166982.0,20673607.0,--,--,20493375.0,--,--,20493375.0,--,3086724.0,-387882.0,853820,-159208,1535986,309036,,,,,,,,,,,
2904,匯僑,,,,63651.0,,,,--,--,,,,,,,96981,--,2,1.39,,,,,116266.0,,95891.0,95891.0,,--,96983.0,--,442440.0,265731.0,--,--,176709.0,--,--,176709.0,--,113058.0,3208.0,20375,1092,95889,2,,,,,,,,,,,
2906,高林實,,,,1371052.0,,,,--,--,,,,,,,-12514,--,140024,0.18,,,,,293820.0,,173134.0,173134.0,,--,127510.0,--,7124509.0,5445978.0,--,--,1678531.0,--,--,1678531.0,--,307479.0,-13659.0,120686,-45624,38575,134559,,,,,,,,,,,
2908,特力,,,,9822012.0,,,,--,--,,,,,,,768703,--,3048,1.61,,,,,1111004.0,,826105.0,826105.0,,--,771751.0,--,36963212.0,26180545.0,--,--,10782667.0,--,--,10782667.0,--,960655.0,150349.0,284899,-54354,823012,3093,,,,,,,,,,,
2910,統領,,,,143999.0,,,,--,--,,,,,,,21424,--,0,0.15,,,,,21654.0,,25963.0,25963.0,,--,21424.0,--,282049.0,47749.0,--,--,234300.0,0,0,234300.0,--,90301.0,-68647.0,-4309,-4539,25963,0,,,,,,,,,,,
2911,麗嬰房,,,,3386604.0,,,,--,--,,,,,,,376223,--,-1222,2.08,,,,,568089.0,,428920.0,428920.0,,--,375001.0,--,6826622.0,3815189.0,--,--,3011433.0,--,--,3011433.0,--,-375171.0,943260.0,139169,-53919,425649,3271,,,,,,,,,,,
2912,統一超,,,,63011850.0,,,,--,--,,,,,,,30272245,--,1168035,29.83,,,,,41381688.0,,32318072.0,32318072.0,,--,31440280.0,--,221132082.0,147698072.0,--,--,73434010.0,--,--,73434010.0,--,10422160.0,30959528.0,9063616,-877792,31017094,1300978,,,,,,,,,,,
2913,台灣農林,,,,354492.0,,,,--,--,,,,,,,619914,--,0,0.81,,,,,604974.0,,622093.0,622093.0,,--,619914.0,--,2251921.0,1511868.0,--,--,740053.0,--,--,740053.0,--,385561.0,219413.0,-17119,-2179,622093,0,,,,,,,,,,,
2915,潤泰全球,,,,1769045.0,,,,--,--,,,,,,,18298078,--,10432329,15.15,,,,,31627622.0,,24045926.0,24045926.0,,--,28730407.0,--,31043674.0,4257737.0,--,--,26785937.0,--,--,26785937.0,--,25016892.0,6610730.0,7581696,4684481,13448440,10597486,,,,,,,,,,,
2923,鼎固-KY,,,,467787.0,,,,--,--,,,,,,,799328,--,11861,0.08,,,,,1130373.0,,190064.0,190064.0,,--,811189.0,--,5025549.0,1825007.0,--,--,3200542.0,--,--,3200542.0,-92229,2640526.0,-1510153.0,940309,621125,147750,42314,,,,,,,,,,,
2929,淘帝-KY,,,,1136490.0,,,,--,--,,,,,,,878149,--,--,11.81,,,,,1260098.0,,912917.0,912917.0,,--,878149.0,--,5916268.0,3613793.0,--,--,2302475.0,--,--,2302475.0,--,1165985.0,94113.0,347181,-34768,912917,--,,,,,,,,,,,
2936,客思達-KY,,,,3271020.0,,,,--,--,,,,,,,-240219,--,--,0.37,,,,,227892.0,,28531.0,28531.0,,--,-240219.0,--,11913042.0,8350567.0,--,--,3562475.0,--,--,3562475.0,--,291455.0,-63563.0,199361,-268750,28531,--,,,,,,,,,,,
2939,凱羿-KY,,,,389018.0,,,,--,--,,,,,,,855984,--,-1361,18.63,,,,,1048847.0,,855593.0,855593.0,,--,854623.0,--,5604690.0,4087159.0,--,--,1517531.0,--,--,1517531.0,-3979,1124534.0,-75687.0,193254,-970,856936,-1343,,,,,,,,,,,
3002,歐格電子,,,,168303.0,,,,0,--,,,,,,,29741,--,-2103,0.73,,,,,85937.0,,72814.0,72814.0,,--,27638.0,--,665555.0,464470.0,--,--,201085.0,--,--,201085.0,0,32782.0,53155.0,13123,-45176,74685,-1871,,,,,,,,,,,
3003,健和興,,,,500125.0,,,,--,--,,,,,,,482808,--,6963,3.2,,,,,710820.0,,504656.0,504656.0,,--,489771.0,--,3310475.0,2113748.0,--,--,1196727.0,--,--,1196727.0,--,696602.0,14218.0,206164,-14885,498025,6631,,,,,,,,,,,
3004,豐達科技,,,,244127.0,,,,--,--,,,,,,,176778,--,0,3.52,,,,,233845.0,,185140.0,185140.0,,--,176778.0,--,1748048.0,1257280.0,--,--,490768.0,--,--,490768.0,--,246641.0,-12796.0,48705,-8362,185140,0,,,,,,,,,,,
3005,神基科技,,,,3789980.0,,,,--,--,,,,,,,1469772,--,121146,3.38,,,,,2625853.0,,2046213.0,2046213.0,,--,1590918.0,--,22197033.0,15936465.0,--,--,6260568.0,--,--,6260568.0,42212,2512800.0,113053.0,579640,-455295,1910136,136077,,,,,,,,,,,
3006,晶豪科技,,,,1325285.0,,,,--,--,,,,,,,631677,--,-3109,3.11,,,,,974739.0,,862058.0,862058.0,,--,628568.0,--,10456519.0,8399836.0,--,--,2056683.0,--,--,2056683.0,--,731398.0,243341.0,112681,-233490,865167,-3109,,,,,,,,,,,
3008,大立光,,,,4762628.0,,,,--,--,,,,,,,24073860,0,0,193.65,,,,,31959521.0,,25975623.0,25975623.0,,--,24073860.0,0,53127510.0,16279606.0,--,--,36847904.0,0,8026,36855930.0,--,32093302.0,-133781.0,5983898,-1901763,25975623,0,,,,,,,,,,,
3010,華立,,,,2457045.0,,,,--,--,,,,,,,1439873,--,116973,6.09,,,,,1970207.0,,1538006.0,1538006.0,,--,1556846.0,--,42915920.0,38998979.0,--,--,3916941.0,--,--,3916941.0,--,1459896.0,510311.0,432201,18840,1409506,128500,,,,,,,,,,,
3011,今皓,,,,252624.0,,,,--,--,,,,,,,-106734,0,0,-0.91,,,,,-101564.0,,-102046.0,-102046.0,,--,-106734.0,0,1095182.0,932261.0,--,--,162921.0,--,--,162921.0,--,-89703.0,-11861.0,482,-4688,-102046,0,,,,,,,,,,,
3013,晟銘電子,,,,340861.0,,,,--,--,,,,,,,211501,--,26278,1.25,,,,,280067.0,,245918.0,245918.0,,--,237779.0,--,4840129.0,4178209.0,--,--,661920.0,--,--,661920.0,--,321059.0,-40992.0,34149,-8139,212909,33009,,,,,,,,,,,
3014,聯陽,,,,1120014.0,,,,--,--,,,,,,,389646,--,-2393,2.47,,,,,462717.0,,387161.0,387161.0,,--,387253.0,--,3173130.0,1561369.0,--,--,1611761.0,--,--,1611761.0,--,491747.0,-29030.0,75556,92,389553,-2392,,,,,,,,,,,
3015,全漢,,,,1714720.0,,,,0,--,,,,,,,326518,--,2907,1.64,,,,,353529.0,,320713.0,320713.0,,--,329425.0,--,14416022.0,12904958.0,--,--,1511064.0,681,--,1510383.0,--,-204337.0,557866.0,32816,8712,314545,6168,,,,,,,,,,,
3016,嘉晶,,,,242114.0,,,,--,--,,,,,,,173367,--,--,0.74,,,,,212006.0,,180310.0,180310.0,,--,173367.0,--,3342938.0,2879425.0,--,--,463513.0,--,--,463513.0,--,221399.0,-9393.0,31696,-6943,180310,--,,,,,,,,,,,
3017,奇鋐科技,,,,2177437.0,,,,--,--,,,,,,,617123,--,27860,2.51,,,,,1266879.0,,939338.0,939338.0,,--,644983.0,--,27109342.0,23778130.0,--,--,3331212.0,--,--,3331212.0,--,1153775.0,113104.0,327541,-294355,886681,52657,,,,,,,,,,,
3018,同開科技,,,,115114.0,,,,--,--,,,,,,,59747,--,-3759,0.88,,,,,17156.0,,52310.0,52310.0,,--,55988.0,--,1554582.0,1409956.0,--,--,144626.0,--,--,144626.0,--,29512.0,-12356.0,-35154,3678,56077,-3767,,,,,,,,,,,
3019,亞洲光學,,,,2182659.0,,,,--,--,,,,,,,27026,--,193049,2.21,,,,,1125082.0,,932532.0,932532.0,,--,220075.0,--,18686869.0,15260603.0,--,--,3426266.0,--,--,3426266.0,--,1243607.0,-118525.0,192550,-712457,620212,312320,,,,,,,,,,,
3021,鴻名企業,,,,344458.0,,,,--,--,,,,,,,93788,--,-4,1.15,,,,,139907.0,,108879.0,108879.0,,--,93784.0,--,2093548.0,1583336.0,--,--,510212.0,--,--,510212.0,--,165754.0,-25847.0,31028,-15095,108883,-4,,,,,,,,,,,
3022,威強電,,,,1253838.0,,,,--,--,,,,,,,754045,--,0,2.82,,,,,1172368.0,,924239.0,924239.0,,--,754045.0,--,6895519.0,4659695.0,--,--,2235824.0,--,24,2235848.0,--,982010.0,190358.0,248129,-170194,924239,0,,,,,,,,,,,
3023,信邦電子,,,,1887205.0,,,,--,--,,,,,,,1169058,--,-9097,5.44,,,,,1619544.0,,1224088.0,1224088.0,,--,1159961.0,--,13061439.0,9781088.0,--,--,3280351.0,--,--,3280351.0,--,1393146.0,226398.0,395456,-64127,1226471,-2383,,,,,,,,,,,
3024,憶聲電子,,,,680432.0,,,,--,--,,,,,,,-269426,--,-1679,0.12,,,,,69961.0,,32901.0,32901.0,,--,-271105.0,--,2598511.0,2124269.0,--,--,474242.0,--,--,474242.0,--,-206190.0,276151.0,37060,-304006,34580,-1679,,,,,,,,,,,
3025,星通,,,,219311.0,,,,--,--,,,,,,,10282,--,-860,0.22,,,,,16697.0,,14536.0,14536.0,,--,9422.0,--,528026.0,287945.0,--,--,240081.0,--,--,240081.0,0,20770.0,-4073.0,2161,-5114,15371,-835,,,,,,,,,,,
3026,禾伸堂,,,,1536783.0,,,,--,--,,,,,,,804585,--,-130007,4.4,,,,,928530.0,,737438.0,737438.0,,--,674578.0,--,13108837.0,10687871.0,--,--,2420966.0,--,--,2420966.0,--,884183.0,44347.0,191092,-62860,878853,-141415,,,,,,,,,,,
3027,盛達電業,,,,501640.0,,,,--,--,,,,,,,-264781,--,-1570,-2.31,,,,,-231813.0,,-229749.0,-229749.0,,--,-266351.0,--,813212.0,577085.0,--,--,236127.0,--,--,236127.0,-53,-265566.0,33753.0,-2064,-36602,-228657,-1092,,,,,,,,,,,
3028,增你強,,,,987592.0,,,,--,--,,,,,,,355580,--,-437,2.02,,,,,516734.0,,432055.0,432055.0,,--,355143.0,--,27575938.0,26098184.0,--,--,1477754.0,--,--,1477754.0,--,490162.0,26572.0,84679,-76912,432492,-437,,,,,,,,,,,
3029,零壹科技,,,,353597.0,,,,--,--,,,,,,,196593,--,-1077,1.61,,,,,244506.0,,194906.0,194906.0,,--,195516.0,--,5967589.0,5379298.0,--,--,588291.0,--,--,588291.0,--,234694.0,9812.0,49600,610,195983,-1077,,,,,,,,,,,
3030,德律科技,,,,1149923.0,,,,--,--,,,,,,,588343,--,--,2.52,,,,,716193.0,,594865.0,594865.0,,--,588343.0,--,3601158.0,1693553.0,--,--,1907605.0,--,--,1907605.0,--,757682.0,-41489.0,121328,-6522,594865,--,,,,,,,,,,,
3031,佰鴻工業,,,,344936.0,,,,--,--,,,,,,,177838,--,-27257,1.12,,,,,203024.0,,184551.0,184551.0,,--,150581.0,--,1972727.0,1502698.0,--,--,470029.0,--,--,470029.0,--,125093.0,77931.0,18473,-33970,209660,-25109,,,,,,,,,,,
3032,偉訓科技,,,,847640.0,,,,--,--,,,,,,,173825,--,37478,2.15,,,,,386398.0,,298107.0,298107.0,,--,211303.0,--,7161469.0,5921068.0,--,--,1240401.0,--,--,1240401.0,--,392761.0,-6363.0,88291,-86804,243316,54791,,,,,,,,,,,
3033,威健,,,,1893918.0,,,,--,--,,,,,,,469130,--,--,1.95,,,,,827500.0,,631260.0,631260.0,,--,469130.0,--,51929408.0,49123078.0,--,--,2806330.0,--,--,2806330.0,--,912412.0,-84912.0,196240,-162130,631260,--,,,,,,,,,,,
3034,聯詠,,,,7800062.0,,,,--,--,,,,,,,4866468,--,0,8.26,,,,,5936699.0,,5024088.0,5024088.0,,--,4866468.0,--,47073692.0,33518431.0,--,--,13555261.0,--,--,13555261.0,--,5755199.0,181500.0,912611,-157620,5024088,0,,,,,,,,,,,
3035,智原,,,,2333493.0,,,,575494,--,,,,,,,812948,--,0,3.4,,,,,330790.0,,260419.0,835913.0,,--,812948.0,--,5342609.0,2694422.0,--,--,2648187.0,--,--,2648187.0,--,314694.0,16096.0,70371,-22965,835913,0,,,,,,,,,,,
3036,文曄科技,,,,4503412.0,,,,--,--,,,,,,,1224141,--,166,5.26,,,,,3104890.0,,2520136.0,2520136.0,,--,1224307.0,--,189419235.0,180997653.0,--,--,8421582.0,--,--,8421582.0,--,3918170.0,-813280.0,584754,-1295829,2519897,239,,,,,,,,,,,
3037,欣興電子,,,,5896076.0,,,,--,--,,,,,,,507824,--,596348,0.28,,,,,1077174.0,,692422.0,692422.0,,--,1104172.0,--,64992758.0,59206149.0,--,--,5786609.0,--,--,5786609.0,99205,-10262.0,1087436.0,384752,411750,414355,278067,,,,,,,,,,,
3038,全台,,,,407240.0,,,,--,--,,,,,,,70045,--,1663,0.33,,,,,67208.0,,55571.0,55571.0,,--,71708.0,--,3005136.0,2494474.0,--,--,510662.0,--,--,510662.0,1094,104516.0,-37308.0,11637,16137,54314,1257,,,,,,,,,,,
3040,遠見,,,,65439.0,,,,--,--,,,,,,,739555,--,0,11.06,,,,,782694.0,,696983.0,696983.0,,--,739555.0,--,188461.0,69426.0,--,--,119035.0,--,--,119035.0,--,53596.0,729098.0,85711,42572,696983,0,,,,,,,,,,,
3041,揚智,,,,1547891.0,,,,--,--,,,,,,,-478273,--,--,-1.6,,,,,-572629.0,,-469104.0,-469104.0,,--,-478273.0,--,3187062.0,2274329.0,--,--,912733.0,--,--,912733.0,--,-635158.0,62529.0,-103525,-9169,-469104,--,,,,,,,,,,,
3042,晶技,,,,1384021.0,,,,--,--,,,,,,,270367,--,-11638,3.11,,,,,1074933.0,,951017.0,951017.0,,--,258729.0,0,8781552.0,6595475.0,--,--,2186077.0,--,--,2186077.0,--,802056.0,272877.0,123916,-692288,962655,-11638,,,,,,,,,,,
3043,科風,,,,251260.0,,,,--,--,,,,,,,-38339,--,325,-0.29,,,,,-53176.0,,-55937.0,-55937.0,,--,-38014.0,--,1176809.0,895352.0,--,--,281457.0,--,--,281457.0,--,30197.0,-83373.0,2761,17923,-56364,427,,,,,,,,,,,
3044,健鼎科技,,,,3623674.0,,,,--,--,,,,,,,3357944,--,-82,8.31,,,,,5542748.0,,4365599.0,4365599.0,,--,3357862.0,--,45818601.0,37463660.0,--,--,8354941.0,--,--,8354941.0,66616,4797883.0,744865.0,1177149,-1007737,4365681,-82,,,,,,,,,,,
3045,台灣大,,,,17502915.0,,,,--,--,,,,,,,14437341,--,726740,5.21,,,,,17631283.0,,14948787.0,14948787.0,,--,15164081.0,--,117171107.0,81445116.0,--,--,35725991.0,--,--,35725991.0,869336,19092412.0,-1461129.0,2682496,215294,14192176,756611,,,,,,,,,,,
3046,建碁,,,,585226.0,,,,--,--,,,,,,,-147339,--,1396,-3.09,,,,,-108351.0,,-118401.0,-118401.0,,--,-145943.0,--,1354853.0,917062.0,--,--,437791.0,--,--,437791.0,--,-147435.0,39084.0,10050,-27542,-119773,1372,,,,,,,,,,,
3047,訊舟科技,,,,1461959.0,,,,-205,--,,,,,,,-200305,--,37187,-0.99,,,,,-86489.0,,-136491.0,-136696.0,,--,-163118.0,--,5632913.0,4202214.0,--,--,1430699.0,--,--,1430699.0,--,-31260.0,-55229.0,50002,-26422,-180219,43523,,,,,,,,,,,
3048,益登,,,,1568882.0,,,,--,--,,,,,,,167164,--,-25,1.63,,,,,460152.0,,363682.0,363682.0,,--,167139.0,--,75985431.0,73507329.0,--,--,2478102.0,--,--,2478102.0,--,909220.0,-449068.0,96470,-196543,363715,-33,,,,,,,,,,,
3049,和鑫,,,,277755.0,,,,--,--,,,,,,,145854,--,0,0.19,,,,,95295.0,,141295.0,141295.0,,--,145854.0,--,2717922.0,2359147.0,--,--,358775.0,--,--,358775.0,--,81020.0,14275.0,-46000,4559,141295,0,,,,,,,,,,,
3050,鈺德科技,,,,226452.0,,,,0,--,,,,,,,112122,--,0,0.86,,,,,141406.0,,128804.0,128804.0,,--,112122.0,--,815563.0,572954.0,--,--,242609.0,0,0,242609.0,--,16157.0,125249.0,12602,-16682,128804,0,,,,,,,,,,,
3051,力特光電,,,,306968.0,,,,--,--,,,,,,,-210614,--,0,-0.66,,,,,-86624.0,,-213439.0,-213439.0,,--,-210614.0,--,2332805.0,1753276.0,--,--,579529.0,--,--,579529.0,--,272561.0,-359185.0,126815,2825,-213439,0,,,,,,,,,,,
3052,夆典,,,,174625.0,,,,--,--,,,,,,,198474,--,7758,1.0,,,,,232837.0,,208562.0,208562.0,,--,206232.0,--,3901472.0,3458417.0,--,--,443055.0,--,--,443055.0,--,268430.0,-35593.0,24275,-2330,200804,7758,,,,,,,,,,,
3054,立萬利,,,,76949.0,,,,--,--,,,,,,,34607,--,--,0.69,,,,,93305.0,,81910.0,81910.0,,--,34607.0,--,348213.0,399659.0,--,--,-51446.0,--,--,-51446.0,--,-128395.0,221700.0,11395,-47303,81910,--,,,,,,,,,,,
3055,蔚華科技,,,,526913.0,,,,--,--,,,,,,,10126,--,0,0.4,,,,,60115.0,,38694.0,38694.0,,--,10126.0,--,2651236.0,2071585.0,--,--,579651.0,--,--,579651.0,--,52738.0,7377.0,21421,-28568,38694,0,,,,,,,,,,,
3056,總太地產,,,,185661.0,,,,--,--,,,,,,,742980,--,--,3.24,,,,,846715.0,,748011.0,748011.0,,--,742980.0,--,3145082.0,2108058.0,--,--,1037024.0,--,--,1037024.0,--,851363.0,-4648.0,98704,-5031,748011,--,,,,,,,,,,,
3057,喬鼎資訊,,,,1104447.0,,,,--,--,,,,,,,-651642,--,-814,-3.73,,,,,-575436.0,,-601901.0,-601901.0,,--,-652456.0,--,1832618.0,1160748.0,--,--,671870.0,--,--,671870.0,--,-432577.0,-142859.0,26465,-50555,-601209,-692,,,,,,,,,,,
3058,立德電子,,,,728976.0,,,,--,--,,,,,,,-137423,--,-81,-0.21,,,,,-30783.0,,-36546.0,-36546.0,,--,-137504.0,0,5087513.0,4448108.0,--,--,639405.0,--,--,639405.0,--,-89571.0,58788.0,5763,-100958,-36474,-72,,,,,,,,,,,
3059,華晶科技,,,,1275596.0,,,,--,--,,,,,,,-306223,--,28900,0.05,,,,,137562.0,,49587.0,49587.0,,--,-277323.0,--,10552773.0,9117731.0,--,--,1435042.0,--,--,1435042.0,--,159446.0,-21884.0,87975,-326910,13402,36185,,,,,,,,,,,
3060,銘異,,,,690333.0,,,,--,--,,,,,,,85648,--,-9803,0.34,,,,,-298.0,,41862.0,41862.0,,--,75845.0,--,7664551.0,7049375.0,--,--,615176.0,--,--,615176.0,--,-75157.0,74859.0,-42160,33983,54449,-12587,,,,,,,,,,,
3062,建漢科技,,,,568896.0,,,,--,--,,,,,,,61900,--,--,0.43,,,,,174496.0,,141618.0,141618.0,,--,61900.0,--,9237858.0,8579123.0,--,--,658735.0,--,--,658735.0,--,89839.0,84657.0,32878,-79718,141618,--,,,,,,,,,,,
3090,日電貿,,,,751368.0,,,,--,--,,,,,,,622824,--,14587,3.5,,,,,710831.0,,593528.0,593528.0,,--,637411.0,--,8250452.0,6830478.0,--,--,1419974.0,--,--,1419974.0,--,668606.0,42225.0,117303,43883,582265,11263,,,,,,,,,,,
3094,聯傑國際,,,,156734.0,,,,--,--,,,,,,,55197,--,-447,0.63,,,,,58577.0,,51880.0,51880.0,,--,54750.0,--,307342.0,97270.0,--,--,210072.0,--,--,210072.0,--,53338.0,5239.0,6697,2870,52327,-447,,,,,,,,,,,
3130,一零四,,,,1031682.0,,,,0,--,,,,,,,314104,--,472,9.6,,,,,381785.0,,318663.0,318663.0,,--,314576.0,--,1539995.0,150154.0,--,--,1389841.0,--,--,1389841.0,--,358159.0,23626.0,63122,-4087,318123,540,,,,,,,,,,,
3149,正達國際,,,,352144.0,,,,--,--,,,,,,,-14442,--,68040,0.11,,,,,16430.0,,19578.0,19578.0,,--,53598.0,--,3625233.0,3777742.0,--,--,-152509.0,--,--,-152509.0,--,-504653.0,521083.0,-3148,34020,19578,0,,,,,,,,,,,
3164,景岳生技,,,,294992.0,,,,--,--,,,,,,,55762,--,294,0.51,,,,,31231.0,,44983.0,44983.0,,--,56056.0,--,552941.0,231270.0,--,--,321671.0,--,--,321671.0,--,26679.0,4552.0,-13752,11073,45600,-617,,,,,,,,,,,
3167,大量科技,,,,504367.0,,,,--,--,,,,,,,339642,--,1710,4.34,,,,,471552.0,,349039.0,349039.0,,--,341352.0,--,3540952.0,2549734.0,--,--,991218.0,--,--,991218.0,--,486851.0,-15299.0,122513,-7687,347329,1710,,,,,,,,,,,
3189,景碩科技,,,,3763499.0,,,,--,--,,,,,,,415616,--,-190711,1.1,,,,,529123.0,,335322.0,335322.0,,--,224905.0,--,22335486.0,18172762.0,--,--,4162724.0,--,--,4162724.0,--,399225.0,129898.0,193801,-110417,491676,-156354,,,,,,,,,,,
3209,全科,,,,970580.0,,,,--,--,,,,,,,233874,--,2579,1.94,,,,,347787.0,,285265.0,285265.0,,--,236453.0,--,31641621.0,30347712.0,--,--,1293909.0,--,--,1293909.0,--,323329.0,24458.0,62522,-48812,282686,2579,,,,,,,,,,,
